,Exposure,VehValue,VehAge,VehBody,DrivAge,ClaimNb,ClaimAmount,ClaimOcc
98,0.101272434,0.4170655,oldest cars,Hatchback,older work. people,0,0.0,0
99,0.7046717,1.1654265,old cars,Utility,oldest people,0,0.0,0
100,0.06841013,1.8859779,young cars,Hatchback,oldest people,0,0.0,0
101,0.93635166,5.793724,young cars,Truck,oldest people,0,0.0,0
102,0.1413934,1.5195006,oldest cars,Hatchback,older work. people,0,0.0,0
103,0.13228947,0.5595958,oldest cars,Sedan,oldest people,0,0.0,0
104,0.7557868,1.93295,oldest cars,Station wagon,older work. people,0,0.0,0
105,0.89715755,0.65139484,oldest cars,Hatchback,older work. people,0,0.0,0
106,0.43126822,3.084279,young cars,Station wagon,young people,0,0.0,0
107,0.8264252,1.6770991,youngest cars,Sedan,older work. people,0,0.0,0
108,0.6197182,1.1321712,old cars,Sedan,young people,0,0.0,0
109,0.57124865,1.8451062,old cars,Station wagon,young people,0,0.0,0
110,0.046563536,2.716333,youngest cars,Station wagon,working people,0,0.0,0
111,0.0,2.7054741,youngest cars,Sedan,old people,0,0.0,0
112,0.6688399,0.84902406,oldest cars,Utility,old people,0,0.0,0
113,0.08396199,0.9140048,old cars,Sedan,working people,0,0.0,0
114,0.08881402,1.2200086,old cars,Station wagon,old people,0,0.0,0
115,0.6072142,3.1273777,youngest cars,Station wagon,young people,0,0.0,0
116,0.47848547,1.3506675,young cars,Hatchback,working people,0,0.0,0
117,0.30485255,3.1172788,old cars,Hardtop,oldest people,0,0.0,0
118,0.80686843,1.13132,oldest cars,Truck,young people,0,0.0,0
119,0.64686817,2.072607,young cars,Sedan,oldest people,0,0.0,0
120,0.351317,1.6441685,young cars,Sedan,working people,0,0.0,0
121,0.7385792,0.92500347,oldest cars,Truck,old people,1,222.08255,1
122,0.87140477,1.6815317,youngest cars,Hatchback,oldest people,0,0.0,0
123,0.56571853,1.4123758,old cars,Sedan,old people,1,172.54361,1
124,0.28293556,1.4088788,oldest cars,Sedan,oldest people,0,0.0,0
125,0.9719437,2.8619308,old cars,Minibus,young people,1,2649.9683,1
126,0.9867978,5.0755763,youngest cars,Sedan,working people,1,267.8344,1
127,0.7385981,5.1197248,youngest cars,Station wagon,working people,0,0.0,0
128,0.11446777,3.319581,youngest cars,Station wagon,older work. people,0,0.0,0
129,0.3766806,1.5890405,young cars,Hatchback,older work. people,0,0.0,0
130,0.93956435,1.1696017,oldest cars,Sedan,oldest people,0,0.0,0
131,0.5217944,0.36217773,oldest cars,Sedan,oldest people,0,0.0,0
132,0.40434718,0.874566,old cars,Sedan,working people,0,0.0,0
133,0.108697176,3.217184,youngest cars,Sedan,young people,0,0.0,0
134,0.070115566,1.24108,young cars,Sedan,youngest people,0,0.0,0
135,0.6374765,0.53810215,oldest cars,Sedan,working people,0,0.0,0
136,0.36339527,1.2110897,old cars,Sedan,young people,0,0.0,0
137,0.5479406,2.1650565,old cars,Utility,young people,0,0.0,0
138,0.5424551,0.51688004,old cars,Hatchback,older work. people,0,0.0,0
139,0.7936591,3.7099695,old cars,Station wagon,older work. people,0,0.0,0
140,0.4757473,4.0832677,youngest cars,Station wagon,young people,0,0.0,0
141,0.4764653,0.4377451,oldest cars,Utility,oldest people,0,0.0,0
142,0.42239395,2.3636568,youngest cars,Sedan,young people,0,0.0,0
143,0.52553815,1.3328131,old cars,Sedan,oldest people,0,0.0,0
144,0.47972652,3.0148504,old cars,Station wagon,young people,0,0.0,0
145,0.71234286,2.227307,youngest cars,Sedan,working people,0,0.0,0
146,0.95454437,1.738649,old cars,Truck,youngest people,0,0.0,0
147,0.41886425,1.7262697,young cars,Sedan,older work. people,0,0.0,0
148,0.70609087,0.29747927,oldest cars,Utility,young people,0,0.0,0
149,0.6037399,0.25010943,oldest cars,Hatchback,older work. people,0,0.0,0
150,0.29202294,1.075464,young cars,Hatchback,older work. people,0,0.0,0
151,0.8295429,1.6631571,old cars,Minibus,working people,0,0.0,0
152,0.0,3.57755,youngest cars,Station wagon,oldest people,0,0.0,0
153,0.30030096,2.1733024,youngest cars,Sedan,older work. people,0,0.0,0
154,0.14877868,1.6618956,youngest cars,Hatchback,youngest people,0,0.0,0
155,0.47697625,1.0754638,old cars,Sedan,working people,0,0.0,0
156,0.16185251,0.4797008,oldest cars,Hatchback,older work. people,0,0.0,0
157,0.7333686,1.0341489,oldest cars,Station wagon,working people,0,0.0,0
158,0.033546686,3.3295045,old cars,Station wagon,old people,0,0.0,0
159,0.7306153,2.1059167,young cars,Sedan,youngest people,0,0.0,0
160,0.3020418,3.489387,youngest cars,Sedan,working people,0,0.0,0
161,0.30749977,0.90850216,old cars,Sedan,old people,0,0.0,0
162,0.93020195,1.0761986,youngest cars,Hatchback,older work. people,0,0.0,0
163,0.8411546,2.6068273,youngest cars,Sedan,oldest people,0,0.0,0
164,0.58929116,1.7569003,old cars,Sedan,old people,0,0.0,0
165,0.82346606,1.3470882,young cars,Sedan,young people,0,0.0,0
166,0.28966683,1.6335872,young cars,Sedan,young people,0,0.0,0
167,0.2291667,0.88474447,old cars,Hatchback,youngest people,0,0.0,0
168,0.96779966,1.2993556,young cars,Hatchback,oldest people,0,0.0,0
169,0.7348877,0.6479937,oldest cars,Sedan,working people,0,0.0,0
170,0.88903797,1.8962001,young cars,Hatchback,young people,0,0.0,0
171,0.4155244,1.2345161,young cars,Hatchback,oldest people,0,0.0,0
172,0.15883663,4.943533,youngest cars,Truck,older work. people,0,0.0,0
173,0.071566105,1.2594815,old cars,Sedan,working people,0,0.0,0
174,0.13049328,0.7490066,oldest cars,Sedan,old people,0,0.0,0
175,0.09056133,1.675645,young cars,Sedan,old people,0,0.0,0
176,0.16391554,1.9434623,youngest cars,Hatchback,oldest people,0,0.0,0
177,0.9721904,2.6048732,youngest cars,Sedan,working people,0,0.0,0
178,0.47862723,1.3688006,youngest cars,Hatchback,young people,0,0.0,0
179,0.6782423,0.87010485,oldest cars,Hatchback,oldest people,0,0.0,0
180,0.5711208,2.0661218,young cars,Station wagon,older work. people,0,0.0,0
181,0.39104906,2.33934,old cars,Sedan,working people,0,0.0,0
182,0.26994604,0.98514575,old cars,Hatchback,old people,0,0.0,0
183,0.08210671,1.0511487,old cars,Sedan,older work. people,0,0.0,0
184,0.4091286,2.391626,old cars,Station wagon,old people,0,0.0,0
185,0.08094749,2.4575953,old cars,Station wagon,older work. people,0,0.0,0
186,0.076494396,2.1100507,young cars,Hatchback,older work. people,1,4843.4146,1
187,0.53073376,1.5963007,old cars,Sedan,oldest people,0,0.0,0
188,0.13063243,2.6631882,old cars,Station wagon,young people,0,0.0,0
189,0.041639328,1.2665982,old cars,Hatchback,working people,0,0.0,0
190,0.44476077,4.3542624,youngest cars,Station wagon,working people,0,0.0,0
191,0.80033123,0.78934795,oldest cars,Truck,older work. people,0,0.0,0
192,0.4901673,1.3753318,old cars,Sedan,old people,0,0.0,0
193,0.17471904,0.39100027,oldest cars,Hatchback,youngest people,0,0.0,0
194,0.37954623,1.2178373,young cars,Sedan,young people,0,0.0,0
195,0.4526794,0.99567705,oldest cars,Hatchback,oldest people,0,0.0,0
196,0.24175191,3.0976825,old cars,Station wagon,young people,0,0.0,0
197,0.0,1.4538031,old cars,Truck,youngest people,0,0.0,0
198,0.14273211,3.6809535,youngest cars,Station wagon,oldest people,0,0.0,0
199,0.7080506,1.0567026,old cars,Sedan,oldest people,0,0.0,0
200,0.8083725,1.2669961,oldest cars,Station wagon,young people,0,0.0,0
201,0.7512673,0.8813374,oldest cars,Sedan,youngest people,0,0.0,0
202,0.007941574,2.2478611,young cars,Utility,oldest people,0,0.0,0
203,0.11974412,1.5830948,old cars,Sedan,young people,0,0.0,0
204,0.91455996,3.912067,old cars,Station wagon,old people,0,0.0,0
205,0.1830591,0.8135333,oldest cars,Panel van,working people,0,0.0,0
206,0.55910146,2.93116,young cars,Station wagon,oldest people,0,0.0,0
207,0.49743468,0.7160071,old cars,Hatchback,working people,1,248.50598,1
208,0.44045815,1.0007817,young cars,Hatchback,older work. people,1,964.6112,1
209,0.9636197,0.842671,oldest cars,Hardtop,young people,0,0.0,0
210,0.6336501,1.3965168,old cars,Panel van,working people,0,0.0,0
211,0.41621897,4.158437,young cars,Station wagon,oldest people,0,0.0,0
212,0.37425938,4.6147857,young cars,Station wagon,older work. people,0,0.0,0
213,0.7625377,5.3772287,youngest cars,Station wagon,working people,0,0.0,0
214,0.49800453,2.347206,young cars,Truck,old people,0,0.0,0
215,0.119606346,0.27129877,old cars,Panel van,young people,1,4809.9204,1
216,0.14011794,0.8796676,old cars,Hatchback,youngest people,0,0.0,0
217,0.5534483,4.8190207,youngest cars,Station wagon,old people,0,0.0,0
218,0.9044761,3.7646103,old cars,Utility,older work. people,0,0.0,0
219,0.6944181,3.547629,old cars,Station wagon,young people,0,0.0,0
220,0.245779,1.1184554,old cars,Sedan,working people,0,0.0,0
221,0.4288121,1.0136573,oldest cars,Utility,older work. people,0,0.0,0
222,0.7280319,1.2680428,young cars,Hatchback,youngest people,0,0.0,0
223,0.044542074,3.7539434,old cars,Motorized caravan,working people,0,0.0,0
224,0.62571704,1.8308879,old cars,Sedan,young people,1,150.99628,1
225,0.3375604,0.9488144,old cars,Hatchback,young people,0,0.0,0
226,0.08737254,1.0185466,old cars,Sedan,working people,0,0.0,0
227,0.9187554,2.6748388,young cars,Panel van,working people,0,0.0,0
228,0.20775986,4.698645,youngest cars,Station wagon,working people,0,0.0,0
229,0.68018144,1.4195871,youngest cars,Hatchback,young people,0,0.0,0
230,0.62403756,0.7999763,oldest cars,Sedan,youngest people,0,0.0,0
231,0.9140152,2.0005763,young cars,Hardtop,young people,0,0.0,0
232,0.062143028,1.8859308,young cars,Sedan,working people,0,0.0,0
233,0.58232236,1.0849057,oldest cars,Utility,working people,0,0.0,0
234,0.43709448,1.8921251,young cars,Utility,oldest people,0,0.0,0
235,0.58385426,1.2466155,youngest cars,Hatchback,oldest people,0,0.0,0
236,0.3318835,1.6732424,old cars,Sedan,youngest people,0,0.0,0
237,0.6675283,3.9167075,youngest cars,Station wagon,working people,0,0.0,0
238,0.85504067,1.2931187,young cars,Hatchback,working people,0,0.0,0
239,0.32651305,1.6405259,young cars,Station wagon,older work. people,0,0.0,0
240,1.0,1.6385591,old cars,Hardtop,old people,0,0.0,0
241,0.34174562,2.0536127,old cars,Station wagon,young people,0,0.0,0
242,0.97701555,1.2047052,old cars,Sedan,older work. people,0,0.0,0
243,0.37705564,0.21956766,oldest cars,Hatchback,oldest people,0,0.0,0
244,0.37144384,2.063646,youngest cars,Sedan,oldest people,1,337.9146,1
245,0.044106662,0.5328629,oldest cars,Sedan,working people,0,0.0,0
246,0.49226996,2.9003873,youngest cars,Station wagon,young people,0,0.0,0
247,0.99401927,1.3038725,oldest cars,Utility,old people,0,0.0,0
248,0.10939452,2.7765746,young cars,Utility,oldest people,0,0.0,0
249,0.28199178,2.8764951,youngest cars,Sedan,youngest people,0,0.0,0
250,0.07817438,1.0312734,young cars,Hatchback,older work. people,0,0.0,0
251,0.84063125,2.5838504,old cars,Station wagon,working people,0,0.0,0
252,0.5052385,3.9810076,young cars,Station wagon,older work. people,0,0.0,0
253,0.34670857,1.5395262,youngest cars,Hatchback,oldest people,0,0.0,0
254,0.94876117,1.5923421,young cars,Hatchback,older work. people,0,0.0,0
255,0.4839826,1.8658988,young cars,Hatchback,young people,0,0.0,0
256,0.7544249,0.25523198,oldest cars,Sedan,young people,0,0.0,0
257,0.8881357,2.1351135,young cars,Sedan,young people,0,0.0,0
258,0.1536864,0.9225347,oldest cars,Sedan,older work. people,0,0.0,0
259,0.2152814,1.3294582,oldest cars,Utility,working people,0,0.0,0
260,0.0916895,0.6724446,oldest cars,Station wagon,older work. people,0,0.0,0
261,0.04256329,0.7845134,old cars,Hatchback,youngest people,0,0.0,0
262,0.25609708,2.2110505,young cars,Coupe,working people,0,0.0,0
263,0.5882492,2.2045226,old cars,Station wagon,working people,1,516.50476,1
264,0.094947875,0.49443066,oldest cars,Sedan,old people,0,0.0,0
265,0.027672231,1.4738739,old cars,Sedan,young people,0,0.0,0
266,0.77355325,1.0814284,oldest cars,Station wagon,young people,0,0.0,0
267,0.066090494,2.336554,old cars,Station wagon,young people,0,0.0,0
268,0.16032809,1.3492789,old cars,Utility,young people,0,0.0,0
269,0.11055943,2.2193537,youngest cars,Sedan,youngest people,0,0.0,0
270,0.42218715,2.8107743,old cars,Station wagon,youngest people,0,0.0,0
271,0.16836745,1.5931302,young cars,Sedan,young people,0,0.0,0
272,0.34340674,1.6642516,oldest cars,Utility,working people,0,0.0,0
273,0.52972627,2.4736257,young cars,Station wagon,oldest people,0,0.0,0
274,0.59729034,0.8611085,oldest cars,Hatchback,oldest people,1,106.20921,1
275,0.8422438,3.1578693,young cars,Sedan,working people,0,0.0,0
276,0.5426962,2.3200552,old cars,Station wagon,old people,0,0.0,0
277,0.6477961,4.18985,young cars,Truck,young people,0,0.0,0
278,0.48577866,1.0878812,youngest cars,Hatchback,oldest people,0,0.0,0
279,0.08997044,1.5649718,old cars,Sedan,old people,0,0.0,0
280,0.7567969,1.1343247,young cars,Hatchback,oldest people,0,0.0,0
281,0.25138885,1.2999103,old cars,Sedan,young people,0,0.0,0
282,0.58631235,0.81263125,oldest cars,Hatchback,old people,0,0.0,0
283,0.47682658,0.9396859,old cars,Sedan,young people,1,890.9259,1
284,0.7692835,1.2985286,oldest cars,Hardtop,oldest people,0,0.0,0
285,0.47912702,2.4254332,youngest cars,Hatchback,oldest people,1,668.3042,1
286,0.7170334,4.558946,old cars,Station wagon,old people,0,0.0,0
287,0.50967556,1.7956697,young cars,Hatchback,old people,0,0.0,0
288,0.038777083,1.5532478,young cars,Sedan,old people,0,0.0,0
289,0.31273305,1.7674998,youngest cars,Sedan,old people,0,0.0,0
290,0.25337684,1.5874306,oldest cars,Station wagon,working people,0,0.0,0
291,0.25835901,2.0821877,old cars,Coupe,older work. people,0,0.0,0
292,0.41744465,1.1534628,young cars,Hatchback,older work. people,0,0.0,0
293,0.9069419,2.1666665,young cars,Sedan,oldest people,0,0.0,0
294,0.08593443,1.3057222,old cars,Sedan,working people,0,0.0,0
295,0.45882627,1.5611564,old cars,Sedan,old people,0,0.0,0
296,0.70641625,3.023923,old cars,Panel van,youngest people,1,692.6886,1
297,0.26695776,3.6698995,youngest cars,Sedan,youngest people,0,0.0,0
298,0.8070612,1.8747184,young cars,Sedan,old people,0,0.0,0
299,0.023753166,1.0572062,youngest cars,Hatchback,young people,0,0.0,0
300,0.21715362,5.8573394,youngest cars,Hardtop,old people,0,0.0,0
301,0.23931679,1.5008663,young cars,Utility,working people,0,0.0,0
302,0.12213305,1.3797677,oldest cars,Sedan,young people,0,0.0,0
303,0.76120776,0.8110005,oldest cars,Sedan,young people,0,0.0,0
304,0.966221,1.2140042,old cars,Sedan,older work. people,0,0.0,0
305,0.51134115,1.0669093,oldest cars,Station wagon,old people,0,0.0,0
306,0.20546582,1.2492912,old cars,Hatchback,oldest people,0,0.0,0
307,0.4046947,2.0777247,youngest cars,Utility,oldest people,1,395.35257,1
308,0.7064815,1.2353098,old cars,Sedan,old people,0,0.0,0
309,0.78509915,1.2520657,old cars,Station wagon,older work. people,0,0.0,0
310,0.5494801,2.2013364,youngest cars,Sedan,oldest people,0,0.0,0
311,0.44653672,1.9905002,young cars,Hardtop,old people,0,0.0,0
312,0.77417576,1.3465186,oldest cars,Hardtop,working people,0,0.0,0
313,0.9922212,2.2431326,youngest cars,Hatchback,young people,0,0.0,0
314,0.63953996,1.1460062,old cars,Sedan,oldest people,0,0.0,0
315,0.276967,3.0993657,youngest cars,Sedan,young people,0,0.0,0
316,0.7280381,1.6047028,young cars,Sedan,young people,0,0.0,0
317,0.16422182,1.8608489,old cars,Utility,old people,0,0.0,0
318,1.0,2.0621219,old cars,Truck,oldest people,0,0.0,0
319,0.5358091,1.9506502,young cars,Sedan,young people,0,0.0,0
320,0.86926246,1.2422249,old cars,Station wagon,oldest people,0,0.0,0
321,0.4768936,0.9717305,young cars,Hatchback,young people,0,0.0,0
322,0.41659796,1.5743937,young cars,Hatchback,young people,0,0.0,0
323,0.44549057,0.28047574,oldest cars,Hatchback,older work. people,0,0.0,0
324,0.66944724,1.1158919,old cars,Sedan,young people,0,0.0,0
325,0.0880034,1.6711915,old cars,Sedan,young people,0,0.0,0
326,0.81386524,1.758995,old cars,Station wagon,older work. people,1,9446.519,1
327,0.60586166,1.2645618,oldest cars,Sedan,oldest people,0,0.0,0
328,0.30424476,0.59758425,oldest cars,Hatchback,young people,0,0.0,0
329,0.2214788,1.0635569,youngest cars,Hatchback,oldest people,0,0.0,0
330,0.8282033,1.8251048,young cars,Sedan,young people,0,0.0,0
331,0.8130452,1.3797028,young cars,Sedan,older work. people,0,0.0,0
332,0.61027396,0.527671,oldest cars,Sedan,young people,0,0.0,0
333,0.2650187,1.1891657,oldest cars,Station wagon,older work. people,0,0.0,0
334,0.87717265,1.219976,old cars,Hatchback,working people,0,0.0,0
335,0.9679577,1.0152942,oldest cars,Hatchback,young people,0,0.0,0
336,0.19959646,0.745849,oldest cars,Utility,old people,0,0.0,0
337,0.31149945,3.7430882,young cars,Station wagon,older work. people,0,0.0,0
338,0.10939559,2.576714,young cars,Utility,oldest people,0,0.0,0
339,0.80405307,0.8275248,oldest cars,Sedan,old people,0,0.0,0
340,0.43405825,1.9334617,young cars,Sedan,older work. people,0,0.0,0
341,0.23382181,1.7328857,youngest cars,Hatchback,working people,0,0.0,0
342,0.9193023,4.0153713,youngest cars,Station wagon,old people,0,0.0,0
343,0.54746825,0.3084687,oldest cars,Hatchback,oldest people,0,0.0,0
344,0.4164052,0.356874,oldest cars,Sedan,oldest people,0,0.0,0
345,0.46041706,0.525488,oldest cars,Sedan,oldest people,0,0.0,0
346,0.74907064,1.9993348,young cars,Sedan,older work. people,0,0.0,0
347,0.24891506,1.908915,old cars,Station wagon,young people,0,0.0,0
348,0.37313816,1.7583243,young cars,Sedan,oldest people,0,0.0,0
349,0.5827695,1.543907,young cars,Sedan,oldest people,0,0.0,0
350,0.29194772,1.378457,old cars,Sedan,old people,0,0.0,0
351,0.48972672,0.98043126,oldest cars,Utility,working people,0,0.0,0
352,0.7575525,1.1954285,old cars,Sedan,young people,0,0.0,0
353,1.0,2.3014212,oldest cars,Panel van,working people,0,0.0,0
354,0.6934936,3.7725973,old cars,Station wagon,old people,0,0.0,0
355,0.32547423,1.1138616,young cars,Hatchback,oldest people,0,0.0,0
356,0.6072159,2.0862756,youngest cars,Sedan,older work. people,0,0.0,0
357,0.8385867,2.9876266,youngest cars,Station wagon,youngest people,0,0.0,0
358,0.8389931,1.4763268,old cars,Sedan,young people,1,338.47528,1
359,0.09984571,0.592147,oldest cars,Utility,young people,0,0.0,0
360,0.27001935,0.29572392,oldest cars,Sedan,older work. people,0,0.0,0
361,0.068733424,2.992303,old cars,Station wagon,young people,0,0.0,0
362,0.40529537,0.64336836,oldest cars,Hatchback,old people,0,0.0,0
363,0.97617304,2.8576813,young cars,Station wagon,older work. people,0,0.0,0
364,0.6789108,0.6582575,oldest cars,Sedan,older work. people,0,0.0,0
365,0.5458662,1.1967142,oldest cars,Coupe,working people,0,0.0,0
366,0.027025908,2.3639839,young cars,Station wagon,young people,0,0.0,0
367,0.035280645,2.3093877,youngest cars,Sedan,older work. people,0,0.0,0
368,0.444017,1.3371764,old cars,Sedan,oldest people,0,0.0,0
369,0.7334595,2.519948,old cars,Sedan,older work. people,0,0.0,0
370,0.80371076,1.3481104,old cars,Sedan,older work. people,0,0.0,0
371,0.97364306,2.5966978,youngest cars,Station wagon,older work. people,0,0.0,0
372,0.008633435,2.4549766,youngest cars,Sedan,oldest people,0,0.0,0
373,0.049769282,0.8964433,oldest cars,Utility,old people,0,0.0,0
374,0.2428696,1.265106,old cars,Hatchback,old people,0,0.0,0
375,0.26513666,4.1137695,youngest cars,Coupe,youngest people,0,0.0,0
376,0.83766115,3.2768068,young cars,Sedan,oldest people,0,0.0,0
377,0.89207554,1.3076638,old cars,Sedan,older work. people,0,0.0,0
378,0.3329888,1.6591591,old cars,Hardtop,oldest people,0,0.0,0
379,0.07068506,0.80864793,old cars,Station wagon,young people,0,0.0,0
380,0.9430409,2.2893856,young cars,Station wagon,young people,1,256.7392,1
381,0.31949627,0.8156018,old cars,Hatchback,youngest people,0,0.0,0
382,0.84592146,1.3063757,youngest cars,Hatchback,working people,0,0.0,0
383,0.40623847,0.7953977,oldest cars,Sedan,old people,0,0.0,0
384,0.236655,3.605141,youngest cars,Sedan,oldest people,0,0.0,0
385,0.81458116,0.60914695,oldest cars,Hatchback,youngest people,0,0.0,0
