,OwnerAge,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
136,58.543037,1.6187316,3.9735088,14,3.658811,1.0,0,0.0,0
137,42.47104,0.94670486,0.763412,2,6.2650604,0.34298745,0,0.0,0
138,60.195656,3.3648582,5.5077314,15,1.1838832,0.97997224,0,0.0,0
139,26.935333,1.7887994,2.4821181,20,1.2513964,0.2859431,0,0.0,0
140,38.836056,3.899383,4.600225,7,6.924738,0.854941,0,0.0,0
141,24.281038,1.6338515,4.0678163,8,2.525526,0.98145986,0,0.0,0
142,46.3418,1.2185832,1.7183918,8,7.036684,0.3684379,0,0.0,0
143,39.944584,3.500894,3.0027575,18,7.1475124,1.0,0,0.0,0
144,63.404755,2.211173,4.863843,13,2.7740893,0.99097455,0,0.0,0
145,44.330414,4.9675045,1.7474277,11,6.9301453,0.97276294,0,0.0,0
146,39.522217,2.093542,4.622458,20,1.5996852,0.4414298,0,0.0,0
147,23.666683,2.5128071,5.924909,13,2.4777822,0.39416537,0,0.0,0
148,62.37755,1.0775845,5.093507,12,4.0873055,0.9711048,0,0.0,0
149,38.210438,2.6900792,2.4816809,19,2.3871908,0.975804,0,0.0,0
150,51.727688,1.882411,5.56714,10,6.752365,0.978365,0,0.0,0
151,56.737553,4.776042,4.648381,19,1.1108327,0.2428067,0,0.0,0
152,68.33705,2.240436,3.875238,15,4.6665273,0.50322473,0,0.0,0
153,44.331974,4.312571,3.6609192,18,1.843472,0.97786564,0,0.0,0
154,63.037735,2.1578448,1.7028742,8,6.240023,1.0,0,0.0,0
155,64.7679,2.3437128,3.9797144,2,7.150607,0.98387086,0,0.0,0
156,67.17871,3.667978,4.099032,15,4.541872,0.99266136,0,0.0,0
157,46.434383,2.8540387,2.4225886,12,7.091357,1.0,0,0.0,0
158,19.720215,2.6843846,4.647606,19,3.9425523,0.20574278,0,0.0,0
159,17.918018,3.8517172,4.9442587,10,3.2185366,0.3648003,0,0.0,0
160,36.90623,1.9729159,0.8221643,9,5.135022,1.0,0,0.0,0
161,50.015488,3.1937985,5.3757153,15,5.284118,0.9692408,0,0.0,0
162,38.460903,0.80247355,4.9910383,9,5.836705,0.2979614,0,0.0,0
163,60.47283,4.331303,3.6083884,8,4.976127,0.5081348,0,0.0,0
164,41.75229,2.284752,1.2983792,18,1.6590037,0.9290565,0,0.0,0
165,40.32387,3.155177,3.2653654,10,6.2553434,0.9755064,0,0.0,0
166,40.85582,2.5269952,4.636614,2,1.2479568,0.54540086,0,0.0,0
167,40.142963,3.1125743,1.4758162,3,6.4357176,0.9536606,0,0.0,0
168,48.04419,5.1738443,1.9399668,17,6.7255793,0.8323493,0,0.0,0
169,48.53822,1.8556635,3.9604712,18,3.2036834,0.47171155,0,0.0,0
170,37.268364,4.5477705,1.0089264,4,7.2390633,0.9903253,0,0.0,0
171,45.703194,2.3886065,0.8770683,16,1.1372321,0.74417865,0,0.0,0
172,63.595585,4.6429257,2.1595283,21,3.3215203,0.54531276,0,0.0,0
173,22.380033,2.6792657,1.692061,18,1.0993979,0.5673734,0,0.0,0
174,43.18705,4.1961904,5.4996734,12,1.1166165,0.11560553,0,0.0,0
175,31.785736,4.7844567,1.9888033,9,0.907181,0.43669355,0,0.0,0
176,58.23763,3.4993906,0.65729475,18,4.223235,1.0,0,0.0,0
177,56.3111,3.1755903,1.5806648,7,0.83734894,0.5582266,0,0.0,0
178,25.917572,2.5566127,3.9102783,12,3.9121435,0.44255096,0,0.0,0
179,37.70008,1.5842462,5.632612,6,2.0375676,0.8516896,0,0.0,0
180,56.047596,3.0520122,3.6334333,3,4.438008,0.42349064,0,0.0,0
181,35.42586,2.9463882,3.9690185,17,1.1820359,0.9661719,0,0.0,0
182,44.78597,4.5453897,2.8352876,20,1.4239306,0.9828259,0,0.0,0
183,31.516613,2.018235,2.4711514,2,4.3508053,0.36883688,0,0.0,0
184,56.311455,3.753984,0.9187994,0,5.719224,0.7559476,0,0.0,0
185,46.488415,1.1901803,1.8933061,15,3.0176272,0.9566879,0,0.0,0
186,57.20688,0.8186929,5.7631464,13,2.8875124,0.6167769,0,0.0,0
187,18.44162,3.9203553,2.6388276,0,1.0469208,0.12919784,0,0.0,0
188,20.650457,4.1059413,2.4286938,3,1.8316369,0.6495208,0,0.0,0
189,58.573837,2.7238064,3.0524435,12,1.7006822,0.96530867,0,0.0,0
190,46.576992,5.0418587,1.0827909,0,5.787778,0.7755632,0,0.0,0
191,62.555435,2.7003622,5.82136,15,1.7012575,0.9978154,0,0.0,0
192,39.227448,5.119153,5.7919273,18,0.8756261,1.0,0,0.0,0
193,52.10114,1.3521347,2.022946,3,3.7203872,0.013447285,0,0.0,0
194,46.362297,5.011575,2.3393657,17,1.5804098,1.0,0,0.0,0
195,55.825886,2.1758828,5.9122806,5,6.956907,0.9999895,0,0.0,0
196,25.975256,4.8981695,6.1014986,4,7.162382,0.038582325,0,0.0,0
197,48.035294,2.323524,4.0124183,10,7.0034304,1.0,0,0.0,0
198,43.68989,3.326958,2.1118736,9,6.9003,0.96153843,0,0.0,0
199,45.730328,3.3266165,5.9093494,14,3.8895538,0.3817489,0,0.0,0
200,24.914696,3.1429117,2.5568652,7,3.9021773,0.97482073,0,0.0,0
201,38.21564,3.894182,2.0057087,1,6.840059,0.97959983,0,0.0,0
202,26.618092,0.77244353,1.2659204,9,6.4443398,0.015706837,0,0.0,0
203,42.047314,1.5063714,3.196656,20,2.0045116,0.92088556,0,0.0,0
204,24.018673,0.90366364,0.7432294,4,4.819845,0.9410798,0,0.0,0
205,58.05437,2.4314165,2.175908,19,1.3346801,0.94372845,0,0.0,0
206,47.1938,1.9040995,2.0964108,1,4.9768834,0.9990744,0,0.0,0
207,42.38237,3.9469917,5.870801,3,6.2815275,0.96759677,0,0.0,0
208,36.10333,2.546076,1.5604168,19,5.723836,0.941616,0,0.0,0
209,31.587734,1.8971709,2.7637675,15,7.009492,0.4485957,0,0.0,0
210,42.20127,1.9019883,4.700607,5,6.860362,0.14500225,0,0.0,0
211,43.792088,1.7947468,5.6009903,5,5.421169,1.0,0,0.0,0
212,54.75669,2.8091683,5.9899993,12,4.047065,0.99378455,0,0.0,0
213,49.74231,1.9099343,5.5476146,18,3.935614,0.9963678,0,0.0,0
214,47.47874,4.095867,1.4826604,15,1.6826947,1.0,0,0.0,0
215,26.667385,5.4806814,3.6135008,21,1.0351999,0.4982411,0,0.0,0
216,48.05984,1.535986,2.608354,12,4.876253,0.46957296,0,0.0,0
217,25.948557,1.8845444,1.5695238,12,3.269405,0.13857466,0,0.0,0
218,27.71928,5.136146,2.9472818,5,2.5539236,0.42834285,0,0.0,0
219,46.700542,0.8472297,0.85161495,1,2.0521388,0.45059153,0,0.0,0
220,25.224993,4.4470387,4.140827,7,3.8449235,0.41202942,0,0.0,0
221,57.19291,2.9648256,4.312146,3,7.0020533,0.27408567,0,0.0,0
222,54.078083,2.4760146,5.9738474,15,2.1455941,1.0,0,0.0,0
223,42.71621,0.84862304,1.3170547,20,5.812103,0.58278435,0,0.0,0
224,20.824654,2.67908,4.1132555,3,6.3662076,0.6462227,0,0.0,0
225,30.174156,3.6703367,4.919713,18,6.8773255,0.44387448,0,0.0,0
226,52.60182,3.8868725,3.494907,5,2.7594967,0.061849535,0,0.0,0
227,46.971153,2.4748852,5.9222975,2,6.975135,0.8727812,0,0.0,0
228,33.156334,3.3158317,1.2310472,5,4.793172,0.9731909,0,0.0,0
229,37.609024,2.4477344,5.7525167,18,2.2136414,0.98780954,0,0.0,0
230,25.606842,1.1168618,1.6546487,16,3.8011599,0.0,0,0.0,0
231,48.41731,3.2160895,6.0148635,16,1.9251661,0.40220746,0,0.0,0
232,28.339165,1.3343049,0.80804086,14,5.438307,0.5886575,0,0.0,0
233,47.0637,5.08834,3.229449,10,4.2020025,1.0,0,0.0,0
234,28.487255,0.97438705,5.8472457,19,1.160378,0.12094176,0,0.0,0
235,40.903362,1.8797857,6.0463247,7,1.6470542,1.0,0,0.0,0
236,56.431797,4.199565,3.183812,13,7.1244984,0.7006567,0,0.0,0
237,55.593414,4.4955235,4.787623,14,2.2723873,0.047546208,0,0.0,0
238,30.227814,1.9760286,5.6890674,5,3.9675,0.5695769,0,0.0,0
239,49.745388,1.3104767,3.2726011,4,5.196046,0.059607327,0,0.0,0
240,46.110245,3.2037976,5.8274803,2,3.3425765,0.989999,0,0.0,0
241,50.29921,1.6251593,3.2094648,6,5.4268036,0.028812706,0,0.0,0
242,44.925007,2.6553082,3.5996792,18,6.240447,0.9689319,0,0.0,0
243,50.24017,2.2916877,4.663335,7,7.4270964,0.19428861,1,121612.15,1
244,62.59734,2.6318386,2.4142232,4,4.052568,0.36880717,0,0.0,0
245,51.276993,2.4107661,5.0181236,16,6.7834983,0.9738249,0,0.0,0
246,27.724781,1.4450933,4.580277,19,0.9766686,0.41816086,0,0.0,0
247,60.913925,1.9916855,5.9134855,7,3.051453,0.9200709,0,0.0,0
248,43.20701,2.003531,1.9679211,15,6.739477,1.0,0,0.0,0
249,51.380936,0.7638116,3.7082553,9,1.1816373,0.27928582,0,0.0,0
250,31.574184,4.37462,2.532137,16,7.2369967,0.0,0,0.0,0
251,44.1954,2.3250854,1.7002192,5,7.1010704,1.0,0,0.0,0
252,46.67422,5.074785,1.5294926,13,5.8075194,0.5221479,0,0.0,0
253,27.396255,1.311302,1.2767053,4,3.2569551,0.100624025,0,0.0,0
254,59.29332,4.012513,5.9945793,13,5.446163,0.2852125,0,0.0,0
255,31.65926,2.4327722,5.4889402,17,1.1590104,0.3323924,0,0.0,0
256,20.968786,2.1031067,1.7035663,3,1.1383383,0.0052316785,0,0.0,0
257,60.00035,4.191518,3.6450615,18,7.0248547,1.0,0,0.0,0
258,31.94955,1.2380898,3.8000183,9,7.0710735,0.46362233,0,0.0,0
259,39.646935,1.4613727,2.1285267,12,1.302542,0.94204164,0,0.0,0
260,38.419704,1.7009203,5.5020814,10,6.962372,0.9745782,0,0.0,0
261,31.297226,3.5490139,1.0202193,17,7.064145,0.6007575,0,0.0,0
262,24.553774,3.99962,1.5994473,0,7.1294265,0.47175387,0,0.0,0
263,33.96003,3.320718,2.3098614,6,6.053314,0.54385805,0,0.0,0
264,32.47707,0.85522103,1.1927545,10,1.8667169,0.28028625,0,0.0,0
265,47.888016,2.1030412,1.4943432,4,6.912481,0.96020836,0,0.0,0
266,30.619328,0.88955045,1.1631734,8,6.971053,1.0,0,0.0,0
267,25.136652,3.5562327,1.3891182,9,2.7082586,0.9816879,0,0.0,0
268,37.22995,2.9034467,0.98499703,20,1.1498735,0.17084724,0,0.0,0
269,48.83839,4.859068,2.321641,0,1.2118838,0.99145305,0,0.0,0
270,27.695812,4.952753,4.0993776,3,7.185605,0.30060872,2,303910.72,1
271,55.349297,1.1035215,4.2091,12,2.8818278,0.014762104,0,0.0,0
272,67.82921,2.652138,1.9841104,9,3.4629426,0.7182843,0,0.0,0
273,55.353634,3.1287909,3.9866612,19,5.8154917,1.0,0,0.0,0
274,42.725086,3.3373444,6.596931,6,4.8601065,0.98703337,0,0.0,0
275,46.369926,2.7030592,5.9164343,10,2.6600394,0.7914396,0,0.0,0
276,46.580013,2.5065916,3.0070634,6,2.0519867,0.9918503,0,0.0,0
277,46.04974,4.264806,6.080101,0,7.1399107,1.0,0,0.0,0
278,42.1448,1.7491174,3.2943377,9,2.0553827,0.3958905,0,0.0,0
279,28.270973,3.4682097,2.10234,14,1.2987099,0.5589831,0,0.0,0
280,50.963966,1.2049066,5.4510155,20,1.1712723,0.57068115,0,0.0,0
281,28.736933,1.980615,3.5570648,19,1.7757936,0.4012486,0,0.0,0
282,42.741707,0.981295,2.736662,16,2.0575166,0.97203624,0,0.0,0
283,48.5271,3.2778287,1.5860465,15,1.5694432,1.0,0,0.0,0
284,28.325226,2.2968173,3.0838273,5,5.444006,0.863706,0,0.0,0
285,44.39932,2.5775106,2.4852276,20,6.493514,0.5713128,0,0.0,0
286,44.08539,3.1928477,5.317389,9,4.7732353,1.0,0,0.0,0
287,55.073433,2.3420277,0.7331095,0,4.8772573,0.946623,0,0.0,0
288,33.628136,3.757571,2.2404933,0,3.2769582,0.94579816,0,0.0,0
289,34.2207,2.0216165,5.3254547,12,6.5429893,0.2582647,0,0.0,0
290,45.20805,2.418073,5.808821,19,6.8600936,1.0,0,0.0,0
291,42.119015,5.6536236,4.5979924,6,5.2352743,0.4695972,0,0.0,0
292,52.081253,2.9996245,2.2911026,13,6.1985493,0.5859347,0,0.0,0
293,26.772743,2.1480641,1.2569304,11,2.0113697,0.91716343,0,0.0,0
294,66.243774,2.757006,5.692275,15,3.0193229,0.73408985,0,0.0,0
295,49.378113,3.5687664,2.1791315,12,1.489181,0.9713855,0,0.0,0
296,43.773155,1.8415815,2.557195,11,6.672719,0.9618986,0,0.0,0
297,29.842392,2.6758301,3.535002,16,1.4488297,0.9557468,0,0.0,0
298,46.957386,2.8110101,4.159256,2,4.012312,0.06317353,0,0.0,0
299,53.220833,3.1077137,3.5262802,7,0.9569957,0.14580959,0,0.0,0
300,51.73443,2.9387774,3.5019088,14,2.9500434,0.99649453,0,0.0,0
301,39.49607,1.1866502,1.378082,14,2.145442,0.63066685,0,0.0,0
302,20.45736,2.6340418,5.990237,3,1.0056045,0.84674376,0,0.0,0
303,49.025898,4.9252987,6.2120457,11,7.0249996,0.20755136,0,0.0,0
304,38.794006,1.6601129,5.931239,16,3.0477092,0.9803573,0,0.0,0
305,34.426426,4.934968,5.588561,13,5.5518975,0.5090536,0,0.0,0
306,36.533184,2.7692564,1.2900574,11,6.770994,0.57467955,0,0.0,0
307,50.655243,1.2468268,4.181819,8,6.867076,0.96706235,0,0.0,0
308,53.556427,3.612859,4.2166405,3,6.654163,0.99677575,0,0.0,0
309,50.49781,2.2402647,1.6924338,1,4.1460667,0.9970538,0,0.0,0
310,36.810837,2.612818,0.8801689,14,2.68336,0.90285337,0,0.0,0
311,16.81825,1.0338314,0.80910325,7,1.761847,0.12854886,0,0.0,0
312,22.203579,0.974668,0.71178937,5,0.90361285,0.42655182,0,0.0,0
313,31.396244,4.152151,1.8956411,0,6.85979,0.9840973,0,0.0,0
314,48.318947,1.4538882,0.84447765,15,7.067913,0.93785024,0,0.0,0
315,21.005417,1.8794857,6.312985,15,2.6852615,0.8335002,0,0.0,0
316,26.158167,2.8421812,3.3697636,16,6.756089,0.5426822,0,0.0,0
317,32.135677,3.4380176,1.0357125,20,1.209352,0.9932058,0,0.0,0
318,24.381727,3.355105,4.172758,14,2.754033,0.8560028,0,0.0,0
319,23.322033,4.0296245,2.1114216,16,1.8606298,0.99551976,0,0.0,0
320,38.21586,2.5380824,4.7357645,6,6.3431234,0.99803746,0,0.0,0
321,29.168316,1.7348065,2.279594,0,5.142989,0.278589,0,0.0,0
322,46.223904,2.9141636,0.95860577,5,1.2206459,0.23808983,0,0.0,0
323,46.229008,2.21426,2.1066513,18,3.047079,1.0,0,0.0,0
324,41.087715,2.602937,5.870961,14,7.315774,0.99140483,0,0.0,0
325,42.402058,0.9039397,0.8829508,17,1.5610442,0.49707633,0,0.0,0
326,42.33013,3.3864794,0.9251938,11,6.869852,0.8044818,0,0.0,0
327,47.074562,1.6347992,0.9442084,7,0.94156146,0.5793061,0,0.0,0
328,56.16435,1.8019657,5.7851753,19,0.95045066,0.5100187,0,0.0,0
329,54.57243,2.6352446,4.0370226,8,1.0813675,1.0,0,0.0,0
330,54.35101,3.1807084,3.13776,13,3.2678514,0.49726254,0,0.0,0
331,23.373743,3.898146,5.4222927,18,1.7576203,0.50423336,0,0.0,0
332,44.27856,3.8672156,1.0318694,8,2.7715666,0.97594535,0,0.0,0
333,20.803331,3.5754378,5.90703,17,1.2180746,0.41689664,0,0.0,0
334,23.444946,3.0082374,3.9586942,8,4.4652333,0.34471872,0,0.0,0
335,50.270092,1.0224046,2.1297936,8,0.8506956,0.68695575,0,0.0,0
336,38.647392,2.03889,0.9799588,12,1.2511396,0.6571953,0,0.0,0
337,46.59977,3.561668,5.807907,17,5.1740437,0.99014235,0,0.0,0
338,40.211506,2.9593222,2.9018054,16,5.54305,0.6557919,0,0.0,0
339,25.41371,2.5413759,5.856941,13,1.2885053,0.0,0,0.0,0
340,40.77335,3.3863258,0.7818372,8,2.879024,0.8785682,0,0.0,0
341,55.967136,3.275374,1.29895,14,6.273711,1.0,0,0.0,0
342,57.588806,2.7451718,2.0601735,20,5.0239487,1.0,0,0.0,0
343,35.153748,3.811544,4.606691,12,1.1621835,0.6770937,0,0.0,0
344,47.284706,0.88586426,3.4640303,20,2.290228,0.45094222,0,0.0,0
345,43.55817,6.331441,3.0381103,10,6.964566,0.9743668,0,0.0,0
346,70.12622,3.986907,1.4874815,0,7.0186577,0.931281,0,0.0,0
347,38.773685,2.9012203,3.2966228,20,2.092077,0.0,0,0.0,0
348,64.90885,1.6961789,3.3732083,16,1.3451145,0.5365175,0,0.0,0
