,Exposure,VehValue,VehAge,VehBody,DrivAge,ClaimNb,ClaimAmount,ClaimOcc
239,0.32651305,1.6405259,2,3,2,0,0.0,0
240,1.0,1.6385591,1,4,5,0,0.0,0
241,0.34174562,2.0536127,1,3,1,0,0.0,0
242,0.97701555,1.2047052,1,6,2,0,0.0,0
243,0.37705564,0.21956766,3,1,3,0,0.0,0
244,0.37144384,2.063646,4,6,3,1,337.9146,1
245,0.044106662,0.5328629,3,6,4,0,0.0,0
246,0.49226996,2.9003873,4,3,1,0,0.0,0
247,0.99401927,1.3038725,3,2,5,0,0.0,0
248,0.10939452,2.7765746,2,2,3,0,0.0,0
249,0.28199178,2.8764951,4,6,6,0,0.0,0
250,0.07817438,1.0312734,2,1,2,0,0.0,0
251,0.84063125,2.5838504,1,3,4,0,0.0,0
252,0.5052385,3.9810076,2,3,2,0,0.0,0
253,0.34670857,1.5395262,4,1,3,0,0.0,0
254,0.94876117,1.5923421,2,1,2,0,0.0,0
255,0.4839826,1.8658988,2,1,1,0,0.0,0
256,0.7544249,0.25523198,3,6,1,0,0.0,0
257,0.8881357,2.1351135,2,6,1,0,0.0,0
258,0.1536864,0.9225347,3,6,2,0,0.0,0
259,0.2152814,1.3294582,3,2,4,0,0.0,0
260,0.0916895,0.6724446,3,3,2,0,0.0,0
261,0.04256329,0.7845134,1,1,6,0,0.0,0
262,0.25609708,2.2110505,2,8,4,0,0.0,0
263,0.5882492,2.2045226,1,3,4,1,516.50476,1
264,0.094947875,0.49443066,3,6,5,0,0.0,0
265,0.027672231,1.4738739,1,6,1,0,0.0,0
266,0.77355325,1.0814284,3,3,1,0,0.0,0
267,0.066090494,2.336554,1,3,1,0,0.0,0
268,0.16032809,1.3492789,1,2,1,0,0.0,0
269,0.11055943,2.2193537,4,6,6,0,0.0,0
270,0.42218715,2.8107743,1,3,6,0,0.0,0
271,0.16836745,1.5931302,2,6,1,0,0.0,0
272,0.34340674,1.6642516,3,2,4,0,0.0,0
273,0.52972627,2.4736257,2,3,3,0,0.0,0
274,0.59729034,0.8611085,3,1,3,1,106.20921,1
275,0.8422438,3.1578693,2,6,4,0,0.0,0
276,0.5426962,2.3200552,1,3,5,0,0.0,0
277,0.6477961,4.18985,2,7,1,0,0.0,0
278,0.48577866,1.0878812,4,1,3,0,0.0,0
279,0.08997044,1.5649718,1,6,5,0,0.0,0
280,0.7567969,1.1343247,2,1,3,0,0.0,0
281,0.25138885,1.2999103,1,6,1,0,0.0,0
282,0.58631235,0.81263125,3,1,5,0,0.0,0
283,0.47682658,0.9396859,1,6,1,1,890.9259,1
284,0.7692835,1.2985286,3,4,3,0,0.0,0
285,0.47912702,2.4254332,4,1,3,1,668.3042,1
286,0.7170334,4.558946,1,3,5,0,0.0,0
287,0.50967556,1.7956697,2,1,5,0,0.0,0
288,0.038777083,1.5532478,2,6,5,0,0.0,0
289,0.31273305,1.7674998,4,6,5,0,0.0,0
290,0.25337684,1.5874306,3,3,4,0,0.0,0
291,0.25835901,2.0821877,1,8,2,0,0.0,0
292,0.41744465,1.1534628,2,1,2,0,0.0,0
293,0.9069419,2.1666665,2,6,3,0,0.0,0
294,0.08593443,1.3057222,1,6,4,0,0.0,0
295,0.45882627,1.5611564,1,6,5,0,0.0,0
296,0.70641625,3.023923,1,5,6,1,692.6886,1
297,0.26695776,3.6698995,4,6,6,0,0.0,0
298,0.8070612,1.8747184,2,6,5,0,0.0,0
299,0.023753166,1.0572062,4,1,1,0,0.0,0
300,0.21715362,5.8573394,4,4,5,0,0.0,0
301,0.23931679,1.5008663,2,2,4,0,0.0,0
302,0.12213305,1.3797677,3,6,1,0,0.0,0
303,0.76120776,0.8110005,3,6,1,0,0.0,0
304,0.966221,1.2140042,1,6,2,0,0.0,0
305,0.51134115,1.0669093,3,3,5,0,0.0,0
306,0.20546582,1.2492912,1,1,3,0,0.0,0
307,0.4046947,2.0777247,4,2,3,1,395.35257,1
308,0.7064815,1.2353098,1,6,5,0,0.0,0
309,0.78509915,1.2520657,1,3,2,0,0.0,0
310,0.5494801,2.2013364,4,6,3,0,0.0,0
311,0.44653672,1.9905002,2,4,5,0,0.0,0
312,0.77417576,1.3465186,3,4,4,0,0.0,0
313,0.9922212,2.2431326,4,1,1,0,0.0,0
314,0.63953996,1.1460062,1,6,3,0,0.0,0
315,0.276967,3.0993657,4,6,1,0,0.0,0
316,0.7280381,1.6047028,2,6,1,0,0.0,0
317,0.16422182,1.8608489,1,2,5,0,0.0,0
318,1.0,2.0621219,1,7,3,0,0.0,0
319,0.5358091,1.9506502,2,6,1,0,0.0,0
320,0.86926246,1.2422249,1,3,3,0,0.0,0
321,0.4768936,0.9717305,2,1,1,0,0.0,0
322,0.41659796,1.5743937,2,1,1,0,0.0,0
323,0.44549057,0.28047574,3,1,2,0,0.0,0
324,0.66944724,1.1158919,1,6,1,0,0.0,0
325,0.0880034,1.6711915,1,6,1,0,0.0,0
326,0.81386524,1.758995,1,3,2,1,9446.519,1
327,0.60586166,1.2645618,3,6,3,0,0.0,0
328,0.30424476,0.59758425,3,1,1,0,0.0,0
329,0.2214788,1.0635569,4,1,3,0,0.0,0
330,0.8282033,1.8251048,2,6,1,0,0.0,0
331,0.8130452,1.3797028,2,6,2,0,0.0,0
332,0.61027396,0.527671,3,6,1,0,0.0,0
333,0.2650187,1.1891657,3,3,2,0,0.0,0
334,0.87717265,1.219976,1,1,4,0,0.0,0
335,0.9679577,1.0152942,3,1,1,0,0.0,0
336,0.19959646,0.745849,3,2,5,0,0.0,0
337,0.31149945,3.7430882,2,3,2,0,0.0,0
338,0.10939559,2.576714,2,2,3,0,0.0,0
339,0.80405307,0.8275248,3,6,5,0,0.0,0
340,0.43405825,1.9334617,2,6,2,0,0.0,0
341,0.23382181,1.7328857,4,1,4,0,0.0,0
342,0.9193023,4.0153713,4,3,5,0,0.0,0
343,0.54746825,0.3084687,3,1,3,0,0.0,0
344,0.4164052,0.356874,3,6,3,0,0.0,0
345,0.46041706,0.525488,3,6,3,0,0.0,0
346,0.74907064,1.9993348,2,6,2,0,0.0,0
347,0.24891506,1.908915,1,3,1,0,0.0,0
348,0.37313816,1.7583243,2,6,3,0,0.0,0
349,0.5827695,1.543907,2,6,3,0,0.0,0
350,0.29194772,1.378457,1,6,5,0,0.0,0
351,0.48972672,0.98043126,3,2,4,0,0.0,0
352,0.7575525,1.1954285,1,6,1,0,0.0,0
353,1.0,2.3014212,3,5,4,0,0.0,0
354,0.6934936,3.7725973,1,3,5,0,0.0,0
355,0.32547423,1.1138616,2,1,3,0,0.0,0
356,0.6072159,2.0862756,4,6,2,0,0.0,0
357,0.8385867,2.9876266,4,3,6,0,0.0,0
358,0.8389931,1.4763268,1,6,1,1,338.47528,1
359,0.09984571,0.592147,3,2,1,0,0.0,0
360,0.27001935,0.29572392,3,6,2,0,0.0,0
361,0.068733424,2.992303,1,3,1,0,0.0,0
362,0.40529537,0.64336836,3,1,5,0,0.0,0
363,0.97617304,2.8576813,2,3,2,0,0.0,0
364,0.6789108,0.6582575,3,6,2,0,0.0,0
365,0.5458662,1.1967142,3,8,4,0,0.0,0
366,0.027025908,2.3639839,2,3,1,0,0.0,0
367,0.035280645,2.3093877,4,6,2,0,0.0,0
368,0.444017,1.3371764,1,6,3,0,0.0,0
369,0.7334595,2.519948,1,6,2,0,0.0,0
370,0.80371076,1.3481104,1,6,2,0,0.0,0
371,0.97364306,2.5966978,4,3,2,0,0.0,0
372,0.008633435,2.4549766,4,6,3,0,0.0,0
373,0.049769282,0.8964433,3,2,5,0,0.0,0
374,0.2428696,1.265106,1,1,5,0,0.0,0
375,0.26513666,4.1137695,4,8,6,0,0.0,0
376,0.83766115,3.2768068,2,6,3,0,0.0,0
377,0.89207554,1.3076638,1,6,2,0,0.0,0
378,0.3329888,1.6591591,1,4,3,0,0.0,0
379,0.07068506,0.80864793,1,3,1,0,0.0,0
380,0.9430409,2.2893856,2,3,1,1,256.7392,1
381,0.31949627,0.8156018,1,1,6,0,0.0,0
382,0.84592146,1.3063757,4,1,4,0,0.0,0
383,0.40623847,0.7953977,3,6,5,0,0.0,0
384,0.236655,3.605141,4,6,3,0,0.0,0
385,0.81458116,0.60914695,3,1,6,0,0.0,0
386,0.1919224,0.9160664,1,6,3,0,0.0,0
387,0.00188604,1.8110323,1,6,5,0,0.0,0
388,0.19527349,0.8403873,1,6,2,0,0.0,0
389,0.21907125,1.6812309,1,6,4,0,0.0,0
390,0.55748034,1.1103354,3,6,3,0,0.0,0
391,0.9421907,2.3889692,2,3,3,1,225.19328,1
392,0.1559735,0.9331089,3,6,4,0,0.0,0
393,0.5820341,1.7618158,1,6,4,0,0.0,0
394,0.37080047,1.9277374,4,6,3,0,0.0,0
395,1.0,2.581348,2,3,3,0,0.0,0
396,0.831496,1.5050362,1,5,3,0,0.0,0
397,0.12086946,1.8204443,1,3,2,0,0.0,0
398,0.13291997,1.249615,1,1,1,0,0.0,0
399,0.14719036,0.43287504,3,6,5,0,0.0,0
400,0.4952311,2.1949492,1,2,2,1,4766.2114,1
401,0.78246135,0.5506959,3,6,3,0,0.0,0
402,0.74394345,0.6591462,3,2,1,0,0.0,0
403,0.58995473,0.980498,1,1,3,0,0.0,0
404,0.7899195,1.204834,1,6,5,0,0.0,0
405,0.79906464,1.3861414,1,6,2,1,2837.0532,1
406,0.4464464,0.57177794,3,7,2,0,0.0,0
407,0.047062278,0.95451504,3,6,3,0,0.0,0
408,0.16687128,1.0110118,1,1,2,0,0.0,0
409,0.13748223,2.1068842,2,6,5,0,0.0,0
410,0.098822325,1.1958377,3,4,3,0,0.0,0
411,0.80926746,1.4854968,3,6,2,0,0.0,0
412,0.6209804,0.594278,3,3,1,0,0.0,0
413,0.5284266,1.7127578,4,1,2,0,0.0,0
414,0.42389554,0.4883467,3,2,4,0,0.0,0
415,0.9306433,1.5297859,1,6,1,0,0.0,0
416,0.56204003,1.2328703,2,1,1,1,262.06985,1
417,0.6188433,1.4326249,4,1,5,0,0.0,0
418,0.35274208,0.2654519,3,1,3,0,0.0,0
419,0.5162585,1.9905598,1,3,3,1,4654.607,1
420,0.9621482,1.4152169,1,2,1,0,0.0,0
421,0.5895165,3.513053,4,2,2,0,0.0,0
422,0.7175242,0.97160697,1,6,3,0,0.0,0
423,0.01769945,1.4684017,4,6,1,0,0.0,0
424,0.63417625,6.046064,4,3,4,0,0.0,0
425,0.63069636,4.5524945,4,3,1,1,6611.129,1
426,0.68191195,1.5366366,2,1,4,0,0.0,0
427,0.20854008,1.2447066,1,6,5,0,0.0,0
428,0.5546982,0.9415622,1,3,6,0,0.0,0
429,0.645153,0.8652649,1,6,5,0,0.0,0
430,0.58488846,1.3533956,2,1,5,1,328.6525,1
431,0.7402086,1.4751348,3,3,5,0,0.0,0
432,0.23029824,1.5068479,3,3,3,0,0.0,0
433,0.7185725,2.0553799,4,6,4,0,0.0,0
434,0.17524195,0.42414415,3,3,3,0,0.0,0
435,0.8642583,3.0368886,1,3,2,0,0.0,0
436,0.9452638,0.9020015,3,6,3,0,0.0,0
437,0.6746361,1.1387924,1,6,6,0,0.0,0
438,0.1718471,1.0473416,1,1,2,0,0.0,0
439,0.87357485,1.337646,3,4,1,0,0.0,0
440,0.1987479,2.5768635,1,7,3,0,0.0,0
441,0.73230624,1.2731838,1,6,4,0,0.0,0
442,0.71718204,1.8654215,1,6,2,0,0.0,0
443,0.61551344,1.6598259,2,6,5,1,272.1895,1
444,0.14895043,1.8675009,2,6,2,0,0.0,0
445,0.24793263,0.967474,1,1,4,0,0.0,0
446,0.18496153,1.0963185,1,6,1,0,0.0,0
447,0.33615935,1.2698059,1,5,4,0,0.0,0
448,0.29020223,2.4767647,1,3,1,0,0.0,0
449,0.83511853,1.7267385,2,6,1,0,0.0,0
450,0.48978743,1.5160075,2,1,3,0,0.0,0
451,0.30159432,1.2088344,1,6,1,0,0.0,0
452,0.24231787,1.4522811,2,6,5,0,0.0,0
453,0.9743427,1.7811294,2,6,1,0,0.0,0
454,0.41096902,2.5152993,1,3,6,0,0.0,0
455,0.89898974,0.6770028,3,1,4,0,0.0,0
456,0.19241476,1.2185459,3,3,1,0,0.0,0
457,0.34333432,2.240446,4,6,2,0,0.0,0
458,0.8087687,2.8152328,4,1,3,1,637.17676,1
459,0.3587758,4.3384824,4,3,4,0,0.0,0
460,0.43323725,0.19958639,3,1,2,0,0.0,0
461,0.10671151,1.2238617,1,6,5,0,0.0,0
462,0.22915088,2.129437,1,2,5,0,0.0,0
463,0.78252363,1.3064811,4,1,3,0,0.0,0
464,0.77055204,3.0142398,1,7,5,0,0.0,0
465,0.14733747,0.6439264,3,1,6,0,0.0,0
466,0.567407,1.4927986,2,6,1,1,652.2539,1
467,0.12495509,1.2952911,2,1,4,0,0.0,0
468,0.158768,3.0422688,1,3,6,0,0.0,0
469,0.24136019,2.1759694,4,6,2,0,0.0,0
470,0.05783266,0.56228507,3,6,4,0,0.0,0
471,0.96726614,1.6882119,2,6,5,0,0.0,0
472,0.44819877,0.9784174,3,9,2,0,0.0,0
473,0.58854806,0.39351523,3,6,5,0,0.0,0
474,0.0,2.9599674,2,3,5,0,0.0,0
475,0.43448967,2.4622622,4,6,2,0,0.0,0
476,0.60134333,0.7412602,3,6,3,0,0.0,0
477,0.14205915,1.6179217,2,1,1,0,0.0,0
478,0.81289613,4.1721396,4,3,1,0,0.0,0
479,0.13907173,2.0437553,4,1,3,0,0.0,0
480,0.32920223,2.1480787,2,3,6,0,0.0,0
481,0.5406568,1.3559678,1,4,4,0,0.0,0
482,0.11096713,1.9679818,2,1,1,0,0.0,0
483,0.6530469,4.566479,4,3,3,0,0.0,0
484,0.57108843,1.352758,3,2,4,0,0.0,0
485,0.32016665,1.6425675,4,6,5,0,0.0,0
486,0.8278416,1.1656046,3,3,5,0,0.0,0
487,0.40020636,0.39999366,3,1,3,0,0.0,0
488,0.60137093,1.9594922,1,3,3,0,0.0,0
489,0.33086812,1.4626144,2,6,5,0,0.0,0
490,0.81824315,4.0556755,1,3,5,0,0.0,0
491,0.7096839,1.5183792,1,6,3,0,0.0,0
492,0.79088676,2.4127436,4,6,3,0,0.0,0
493,0.15350041,1.1615245,1,6,2,0,0.0,0
494,0.5970864,0.3498727,3,3,5,0,0.0,0
495,0.05777189,0.4838463,3,1,1,0,0.0,0
496,0.29459214,3.8988957,2,3,4,0,0.0,0
497,0.4445768,3.0368288,1,3,1,0,0.0,0
