,OwnerAge,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
39,55.804497,4,2,8.7099285,7,0.9559692,0.0,0.0,0
40,44.022938,3,3,15.837601,7,1.0,0.0,0.0,0
41,48.522675,3,2,11.153757,5,0.9152099,0.0,0.0,0
42,57.85276,4,3,15.568151,5,0.8828874,0.0,0.0,0
43,45.98184,3,4,17.238758,6,0.9728352,0.0,0.0,0
44,30.99371,4,5,16.297068,2,0.36144873,0.0,0.0,0
45,46.42909,2,4,7.422672,2,0.2749575,0.0,0.0,0
46,61.634903,3,2,6.3342767,5,0.60687083,0.0,0.0,0
47,23.526613,3,5,14.096527,2,0.17243296,0.0,0.0,0
48,23.169779,3,4,16.264614,2,0.9163958,0.0,0.0,0
49,37.907032,4,2,6.130913,5,0.86109865,0.0,0.0,0
50,31.680002,3,6,3.916245,4,0.11520296,0.0,0.0,0
51,60.474705,3,4,11.839964,7,0.96392953,0.0,0.0,0
52,44.04568,4,2,14.358023,7,0.57796437,0.0,0.0,0
53,47.264618,2,3,4.5136886,3,0.59067386,0.0,0.0,0
54,52.973095,4,5,11.087314,2,0.1254915,0.0,0.0,0
55,37.339027,2,2,7.8713894,4,0.83754075,0.0,0.0,0
56,33.629696,2,3,11.301489,6,0.9817579,0.0,0.0,0
57,44.89764,3,4,6.8574977,6,0.99040854,0.0,0.0,0
58,35.610214,3,3,18.222824,2,0.8607423,0.0,0.0,0
59,40.209667,3,4,12.201361,2,0.94120955,0.0,0.0,0
60,25.613642,2,5,7.864753,3,0.42107153,0.0,0.0,0
61,41.749077,3,2,18.038635,5,0.85455704,0.0,0.0,0
62,52.05265,3,3,2.856368,3,0.47046876,0.0,0.0,0
63,59.614174,3,3,4.2915926,6,0.71711385,0.0,0.0,0
64,57.144524,3,4,8.465253,7,0.9615129,0.0,0.0,0
65,29.274994,2,5,15.313517,2,0.47654858,0.0,0.0,0
66,43.498318,3,2,14.099042,7,0.870772,0.0,0.0,0
67,29.84275,1,4,9.457075,4,0.7735422,0.0,0.0,0
68,42.81003,3,2,14.906324,5,0.90538275,0.0,0.0,0
69,46.954647,2,4,4.453749,7,0.7309738,0.0,0.0,0
70,46.659985,4,3,8.938356,3,0.92899823,0.0,0.0,0
71,42.62127,2,3,12.741283,5,0.9325069,0.0,0.0,0
72,35.456703,2,2,15.272511,4,0.16103333,0.0,0.0,0
73,51.478848,3,4,10.51839,6,0.9692157,0.0,0.0,0
74,33.892326,3,3,12.707114,1,0.84025705,0.0,0.0,0
75,29.493107,1,2,12.954121,6,0.7745655,0.0,0.0,0
76,48.53273,3,3,7.7936144,2,0.78096503,0.0,0.0,0
77,31.486382,2,6,8.205664,3,0.30535036,0.0,0.0,0
78,38.52382,5,2,8.979026,2,0.73700136,0.0,0.0,0
79,43.967434,3,3,18.227152,2,0.55088645,0.0,0.0,0
80,58.188766,3,2,11.079713,7,0.92083883,0.0,0.0,0
81,40.228203,3,2,13.314323,3,0.23048204,0.0,0.0,0
82,34.57708,3,2,11.500531,2,0.64208394,0.0,0.0,0
83,38.50339,3,3,8.518227,2,0.16777062,0.0,0.0,0
84,59.881393,3,2,10.6206045,6,0.57886344,0.0,0.0,0
85,56.11114,3,4,15.822425,5,0.931476,0.0,0.0,0
86,46.48598,3,4,17.257399,2,0.65869796,0.0,0.0,0
87,53.43855,2,2,4.5747776,4,0.61405843,0.0,0.0,0
88,52.71337,5,4,7.266404,2,0.47296888,0.0,0.0,0
89,44.51487,3,2,13.632585,4,0.88347757,0.0,0.0,0
90,36.87311,2,6,12.265339,6,0.49987996,0.0,0.0,0
91,34.074303,3,6,14.265398,6,0.23276812,0.0,0.0,0
92,22.014017,2,6,8.645174,3,0.18395162,0.0,0.0,0
93,38.506016,3,3,11.189828,3,0.93357867,0.0,0.0,0
94,49.412136,3,2,11.7476845,3,0.873664,0.0,0.0,0
95,30.646656,3,4,11.529109,2,0.55091476,0.0,0.0,0
96,32.6212,4,2,14.511105,2,0.9041976,0.0,0.0,0
97,53.03467,4,5,7.2360964,6,0.8920973,0.0,0.0,0
98,29.726774,3,5,16.525143,2,0.45993888,0.0,0.0,0
99,40.086094,4,2,15.1186905,3,0.9034956,0.0,0.0,0
100,50.51937,3,4,9.930138,3,0.88673604,0.0,0.0,0
101,25.93803,4,5,14.87818,2,0.21726707,0.0,0.0,0
102,48.504738,3,5,10.000834,4,0.8201174,0.0,0.0,0
103,60.679306,4,2,3.7204328,7,0.6974929,0.0,0.0,0
104,35.187225,3,3,3.3967714,3,0.8206055,0.0,0.0,0
105,39.931065,2,3,17.61464,2,0.70997006,0.0,0.0,0
106,55.075455,3,2,7.179904,3,0.61814773,0.0,0.0,0
107,45.326923,2,5,10.622256,3,0.782266,0.0,0.0,0
108,42.9891,2,2,16.005383,3,0.6959018,0.0,0.0,0
109,26.158205,3,4,7.7162266,3,0.9284687,0.0,0.0,0
110,30.4573,2,3,14.231649,2,0.90401596,0.0,0.0,0
111,32.162792,4,5,14.632515,2,0.1626572,0.0,0.0,0
112,44.775146,2,4,14.026121,2,0.40394506,0.0,0.0,0
113,38.442818,3,2,18.278933,5,0.9580548,0.0,0.0,0
114,48.014748,4,2,10.067319,2,0.42187154,0.0,0.0,0
115,56.562424,3,3,8.482854,5,0.89279884,0.0,0.0,0
116,34.04635,2,3,10.505886,2,0.55657077,0.0,0.0,0
117,55.179386,2,3,15.7690325,7,0.7006239,0.0,0.0,0
118,46.756905,2,2,4.532066,6,0.9114153,0.0,0.0,0
119,26.448732,4,2,6.7139235,4,0.38926303,0.0,0.0,0
120,35.985004,3,2,11.664371,5,0.28845167,0.0,0.0,0
121,43.21951,3,2,13.83511,4,0.90745986,0.0,0.0,0
122,55.798836,4,4,15.50401,7,0.9524912,0.0,0.0,0
123,52.379967,3,5,15.801313,3,0.7984946,0.0,0.0,0
124,39.49155,3,3,10.105249,2,0.8876165,0.0,0.0,0
125,51.743546,2,5,19.145493,5,0.7060586,0.0,0.0,0
126,33.194298,3,3,12.538388,3,0.9626604,0.0,0.0,0
127,42.85344,2,6,12.705049,5,0.21636182,0.0,0.0,0
128,42.935734,3,2,17.734983,4,0.95582366,0.0,0.0,0
129,35.58936,4,2,12.108562,2,0.927951,0.0,0.0,0
130,46.96197,3,2,16.5278,3,0.89422554,0.0,0.0,0
131,25.492302,2,2,8.249449,4,0.6374429,0.0,0.0,0
132,35.653694,2,2,2.9704447,5,0.2698649,0.0,0.0,0
133,21.695839,3,2,14.567442,2,0.8724462,0.0,0.0,0
134,47.774918,5,3,18.079441,7,0.9165128,0.0,0.0,0
135,25.121836,2,2,2.1885233,5,0.4692453,0.0,0.0,0
136,29.39352,2,5,6.540247,3,0.47876543,0.0,0.0,0
137,40.011227,3,3,12.6165,2,0.62947416,0.0,0.0,0
138,36.424397,3,5,13.151716,4,0.949316,0.0,0.0,0
139,47.570892,4,3,5.586686,3,0.8573695,0.0,0.0,0
140,45.419754,4,5,16.390842,6,0.9765409,0.0,0.0,0
141,46.889473,2,3,16.869469,3,0.62240446,0.0,0.0,0
142,52.02793,4,3,3.1400113,4,0.7931502,0.0,0.0,0
143,39.965572,3,2,12.46313,5,0.76151276,0.0,0.0,0
144,39.94262,4,3,16.912155,2,0.5426699,0.0,0.0,0
145,44.22468,4,3,2.9802837,5,0.8477228,0.0,0.0,0
146,44.05326,4,2,18.600418,3,0.49746603,0.0,0.0,0
147,53.196335,4,3,14.965755,6,0.95837677,0.0,0.0,0
148,34.38622,3,6,17.086872,6,0.55800885,0.0,0.0,0
149,48.726517,3,6,11.115266,4,0.75750256,0.0,0.0,0
150,51.450016,4,2,3.5195308,7,0.7202935,0.0,0.0,0
151,43.57016,3,3,17.56762,2,0.88536227,0.0,0.0,0
152,58.107887,3,4,14.963687,5,0.900764,0.0,0.0,0
153,37.640934,3,6,3.1715631,7,0.28723973,0.0,0.0,0
154,47.442722,3,2,9.4479885,2,0.34099793,0.0,0.0,0
155,35.301723,5,2,12.475247,3,0.5245676,0.0,0.0,0
156,45.377228,4,2,14.406259,5,0.62496233,0.0,0.0,0
157,54.068207,3,2,13.476374,6,0.91162616,0.0,0.0,0
158,47.14248,3,2,6.891453,7,0.97578686,0.0,0.0,0
159,35.08384,5,5,5.7551446,3,0.287659,0.0,0.0,0
160,39.77234,4,2,12.882008,6,0.97926736,0.0,0.0,0
161,55.241062,3,4,15.553051,2,0.8000326,0.0,0.0,0
162,24.428913,5,3,6.321351,2,0.35095897,0.0,0.0,0
163,46.64866,4,4,1.9320211,5,0.46519107,0.0,0.0,0
164,25.798218,4,3,11.104291,2,0.41500837,0.0,0.0,0
165,25.370735,3,5,11.074457,2,0.4196395,0.0,0.0,0
166,57.23612,3,2,17.310345,7,0.8937199,0.0,0.0,0
167,53.875954,2,4,10.040598,2,0.2909739,0.0,0.0,0
168,50.485916,3,4,10.584902,5,0.9228351,0.0,0.0,0
169,45.93098,3,5,18.681225,4,0.9209943,0.0,0.0,0
170,39.10097,3,2,9.203438,5,0.45490694,0.0,0.0,0
171,42.9629,4,3,13.669074,4,0.9712559,0.0,0.0,0
172,56.688747,2,3,7.2280617,5,0.21139175,0.0,0.0,0
173,54.4857,3,5,15.731165,6,0.8771762,0.0,0.0,0
174,56.85483,3,4,5.0416036,4,0.56635374,0.0,0.0,0
175,29.952587,3,4,11.6718645,2,0.46069002,0.0,0.0,0
176,32.643497,3,3,17.801546,2,0.8647865,0.0,0.0,0
177,35.001957,2,4,7.336851,5,0.8993134,0.0,0.0,0
178,30.34404,2,3,7.246455,5,0.88722456,0.0,0.0,0
179,32.284405,3,5,12.918401,2,0.27125067,0.0,0.0,0
180,35.992702,3,4,15.125741,1,0.75581956,0.0,0.0,0
181,49.29487,2,4,15.990664,7,0.9856475,0.0,0.0,0
182,40.96352,1,5,2.211029,7,0.40618756,0.0,0.0,0
183,44.83897,2,3,6.9817657,6,0.9082573,0.0,0.0,0
184,36.951862,3,3,2.625764,3,0.4973621,0.0,0.0,0
185,45.358315,2,6,14.060456,6,0.769669,0.0,0.0,0
186,47.084827,2,2,7.7543955,7,0.77470726,0.0,0.0,0
187,30.447174,3,2,11.3489275,3,0.1964714,0.0,0.0,0
188,41.43314,2,3,18.698624,3,0.7856435,0.0,0.0,0
189,34.653698,2,2,12.086849,4,0.8244643,0.0,0.0,0
190,37.794186,3,6,7.7096314,4,0.015814722,0.0,0.0,0
191,47.967953,3,2,16.281836,4,0.89369446,0.0,0.0,0
192,43.018314,3,3,15.6244335,1,0.85610646,0.0,0.0,0
193,47.608196,3,2,7.0155244,7,0.83098865,0.0,0.0,0
194,39.38905,2,2,15.763174,4,0.24151438,0.0,0.0,0
195,34.61795,2,2,8.925936,6,0.51264685,0.0,0.0,0
196,52.63896,4,4,2.2265863,6,0.75643843,0.0,0.0,0
197,49.224808,4,5,9.22948,3,0.42892146,0.0,0.0,0
198,41.76221,2,4,2.5189114,7,0.7851353,0.0,0.0,0
199,20.027176,4,2,9.598261,4,0.4089106,0.0,0.0,0
200,53.336002,2,3,8.63954,6,0.7079602,0.0,0.0,0
201,39.175163,5,3,14.538927,2,0.5050095,0.0,0.0,0
202,27.95182,4,2,15.061242,2,0.8670168,0.0,0.0,0
203,39.038692,3,2,8.343889,3,0.4827221,0.0,0.0,0
204,50.035694,3,2,5.7145915,5,0.56581837,0.0,0.0,0
205,46.50333,4,2,5.9253945,4,0.41235432,0.0,0.0,0
206,25.969624,2,4,15.194572,2,0.3611972,0.0,0.0,0
207,54.666336,3,2,15.655281,5,0.53073967,0.0,0.0,0
208,42.00981,2,2,17.574907,7,0.80755293,0.0,0.0,0
209,46.840862,5,2,13.462602,6,0.8661155,0.0,0.0,0
210,29.776777,4,2,14.443245,2,0.607124,0.0,0.0,0
211,27.96425,3,5,10.907739,2,0.5964731,0.0,0.0,0
212,52.411583,6,3,14.576927,4,0.6728247,0.0,0.0,0
213,43.476357,5,5,6.528342,4,0.7037714,0.0,0.0,0
214,52.76453,3,2,14.474218,3,0.90020764,0.0,0.0,0
215,42.603497,4,4,3.7146182,3,0.7285444,0.0,0.0,0
216,30.430473,2,2,14.896295,4,0.907874,0.0,0.0,0
217,47.259373,3,4,3.0779839,3,0.31767705,0.0,0.0,0
218,56.44809,4,3,9.616776,2,0.49432534,0.0,0.0,0
219,49.388165,2,2,11.823318,3,0.43482375,0.0,0.0,0
220,36.58731,3,2,2.4876537,4,0.4467231,0.0,0.0,0
221,42.70913,3,3,9.198828,2,0.8918189,0.0,0.0,0
222,40.268173,2,5,9.4883175,3,0.093360305,0.0,0.0,0
223,50.36206,2,2,14.753335,5,0.6528659,0.0,0.0,0
224,52.522507,3,5,12.818224,2,0.15178502,0.0,0.0,0
225,47.673237,2,4,2.2308073,6,0.79383975,0.0,0.0,0
226,46.11049,2,4,14.10984,4,0.9180045,0.0,0.0,0
227,50.602432,4,3,17.28337,2,0.70908624,0.0,0.0,0
228,42.35006,3,4,9.884849,2,0.704171,0.0,0.0,0
229,49.6145,2,2,7.308118,5,0.4806491,0.0,0.0,0
230,50.572487,2,3,11.399982,5,0.90921366,0.0,0.0,0
231,44.54466,2,2,10.131798,4,0.7143709,0.0,0.0,0
232,36.272713,3,5,8.502505,3,0.73010486,0.0,0.0,0
233,31.964499,2,2,12.471288,3,0.4608526,0.0,0.0,0
234,22.539486,2,5,5.546914,3,0.5150534,0.0,0.0,0
235,22.756878,2,3,9.8167095,3,0.28703776,0.0,0.0,0
236,44.729233,4,3,12.115966,3,0.96195376,0.0,0.0,0
237,53.630146,3,4,8.590014,2,0.5443141,0.0,0.0,0
238,36.225075,3,4,16.791704,2,0.9441769,0.0,0.0,0
239,42.74945,2,2,16.027771,5,0.24852589,0.0,0.0,0
240,46.87171,2,4,17.558146,6,0.9646368,0.0,0.0,0
241,38.05538,6,6,8.584826,7,0.6915651,0.0,0.0,0
242,29.149242,3,2,10.617919,6,0.6207311,0.0,0.0,0
243,44.005424,3,4,2.7275448,6,0.7084459,1.0,72096.49,1
244,26.739714,4,2,15.271097,2,0.19066066,0.0,0.0,0
245,32.008343,3,3,14.370764,2,0.023670673,0.0,0.0,0
246,48.57442,3,4,17.27453,3,0.91506535,0.0,0.0,0
247,31.47062,1,4,3.2829514,4,0.13939035,0.0,0.0,0
248,34.282852,3,2,15.237198,2,0.2456308,0.0,0.0,0
249,44.35346,3,6,6.540118,6,0.8314988,0.0,0.0,0
250,36.477818,2,2,15.466192,3,0.841686,0.0,0.0,0
251,32.7583,3,3,6.7586374,2,0.7108043,0.0,0.0,0
252,41.52353,3,3,9.671954,2,0.8221415,0.0,0.0,0
253,47.973835,3,6,13.100632,7,0.8905827,0.0,0.0,0
254,21.724966,2,4,12.005818,2,0.27305534,0.0,0.0,0
255,41.93802,2,3,14.062518,3,0.917627,0.0,0.0,0
256,49.11529,3,3,14.578048,2,0.8510065,0.0,0.0,0
257,51.703125,4,2,11.483421,3,0.8641931,0.0,0.0,0
258,50.517754,3,5,15.679935,6,0.932171,0.0,0.0,0
259,44.509453,4,2,14.088852,5,0.91977024,0.0,0.0,0
260,24.933094,4,2,8.302091,3,0.6396488,0.0,0.0,0
261,36.066265,3,3,7.6319857,5,0.98356694,0.0,0.0,0
262,52.092155,3,4,6.889542,6,0.9414252,0.0,0.0,0
263,40.12421,3,3,12.509618,1,0.7238817,0.0,0.0,0
264,48.339767,3,2,15.80357,6,0.9036537,0.0,0.0,0
265,37.850796,3,2,5.8745036,3,0.86080086,0.0,0.0,0
266,24.27642,2,4,6.6977687,3,0.38112596,0.0,0.0,0
267,52.138927,3,3,4.354143,3,0.82695794,0.0,0.0,0
268,50.399426,3,2,15.271679,7,0.96972644,0.0,0.0,0
269,38.09182,2,2,14.685314,6,0.46137244,0.0,0.0,0
270,48.80409,3,1,1.7758751,7,0.82834923,1.0,77882.63,1
271,38.94876,2,4,7.151368,5,0.8702153,0.0,0.0,0
272,27.83688,5,4,11.48414,2,0.6957431,0.0,0.0,0
273,44.328976,3,2,14.077895,3,0.9192177,0.0,0.0,0
274,40.615597,3,3,3.9577918,2,0.6697812,0.0,0.0,0
275,46.855053,4,2,13.601468,3,0.30220538,0.0,0.0,0
276,25.486021,2,4,5.406303,2,0.6061674,0.0,0.0,0
277,45.05554,4,2,12.573489,6,0.6873573,0.0,0.0,0
278,29.15689,2,2,13.894494,3,0.868571,0.0,0.0,0
279,34.83539,3,2,14.087753,2,0.6154088,0.0,0.0,0
280,29.237673,1,4,10.0354805,3,0.3530993,0.0,0.0,0
281,43.32111,2,4,18.40732,3,0.8788665,0.0,0.0,0
282,32.170296,3,2,7.7579412,3,0.33793744,0.0,0.0,0
283,39.8841,3,4,3.8617034,2,0.54425037,0.0,0.0,0
284,38.482635,2,4,15.07373,2,0.37693584,0.0,0.0,0
285,44.508762,4,2,5.314061,4,0.80879766,0.0,0.0,0
286,23.780527,3,4,9.075912,2,0.16953969,0.0,0.0,0
287,51.068253,5,4,10.472673,5,0.86544096,0.0,0.0,0
288,37.60775,3,5,16.595238,6,0.99792045,0.0,0.0,0
289,25.96647,3,2,4.253481,4,0.31879583,0.0,0.0,0
290,39.28728,3,2,4.3083663,6,0.8090819,0.0,0.0,0
291,40.971436,4,2,11.604138,2,0.3001214,0.0,0.0,0
292,46.102604,3,2,8.1147785,2,0.60597914,0.0,0.0,0
293,46.75908,4,4,14.916319,5,0.975479,0.0,0.0,0
294,53.9039,5,5,7.9357185,7,0.78100955,0.0,0.0,0
295,50.967934,4,2,15.377441,6,0.9428658,0.0,0.0,0
296,49.504227,3,2,14.367359,2,0.26892847,0.0,0.0,0
297,48.951717,2,3,11.500366,3,0.37959647,0.0,0.0,0
298,58.708855,3,3,8.828073,4,0.77672374,0.0,0.0,0
299,37.71915,3,2,6.2204194,4,0.23057273,0.0,0.0,0
300,47.50465,5,2,8.485035,6,0.90829164,0.0,0.0,0
301,27.588512,4,4,15.706112,1,0.70631117,0.0,0.0,0
302,28.17551,2,6,12.503406,3,0.5112896,0.0,0.0,0
303,45.536503,2,4,10.860712,7,0.9808899,0.0,0.0,0
304,46.388355,3,3,12.900484,5,0.9469234,0.0,0.0,0
305,52.26931,3,5,16.144886,6,0.9611149,0.0,0.0,0
306,54.6167,4,2,6.1636343,6,0.69517267,0.0,0.0,0
307,50.49257,3,3,16.8378,2,0.8882385,0.0,0.0,0
308,27.022598,3,2,17.096186,3,0.48264545,0.0,0.0,0
309,54.58185,3,5,3.8497586,6,0.6551267,0.0,0.0,0
310,42.7152,4,4,17.974192,2,0.4685598,0.0,0.0,0
311,39.935192,2,2,15.773428,4,0.25107163,0.0,0.0,0
312,57.60772,4,4,15.540264,7,0.94744444,0.0,0.0,0
313,44.95472,4,2,2.3562508,3,0.5029384,0.0,0.0,0
314,47.53693,4,3,3.2950215,6,0.8957567,0.0,0.0,0
315,43.04954,2,4,17.856373,2,0.7103741,0.0,0.0,0
316,48.979256,5,2,16.515358,4,0.8688494,0.0,0.0,0
317,62.773903,3,4,9.8455,5,0.5835737,0.0,0.0,0
318,46.857094,2,4,17.039389,3,0.1792568,0.0,0.0,0
319,39.333416,2,3,18.783495,6,0.5263285,0.0,0.0,0
320,43.41416,4,2,17.946774,2,0.8599888,0.0,0.0,0
321,34.008083,4,2,13.274685,2,0.42585164,0.0,0.0,0
322,37.38094,2,4,9.989368,3,0.9294908,0.0,0.0,0
323,41.689667,2,2,18.164192,3,0.6051657,0.0,0.0,0
324,46.70131,2,2,6.039072,6,0.8920817,0.0,0.0,0
325,50.44129,4,4,12.2008,3,0.8732656,0.0,0.0,0
326,31.281643,3,2,17.160946,2,0.66730994,0.0,0.0,0
327,28.373756,3,4,16.530241,1,0.72097147,0.0,0.0,0
328,41.374783,4,3,11.312744,2,0.21502662,0.0,0.0,0
329,44.735283,3,5,15.285922,6,0.9478998,0.0,0.0,0
330,47.326122,3,5,5.6036034,5,0.8905886,0.0,0.0,0
331,50.001797,3,5,17.142738,3,0.754574,0.0,0.0,0
332,25.79371,2,5,10.727928,2,0.35870653,0.0,0.0,0
333,51.389732,2,2,9.502308,6,0.6034283,0.0,0.0,0
334,52.607853,5,3,14.908028,6,0.92744815,0.0,0.0,0
335,24.281416,4,4,8.321156,2,0.8025255,0.0,0.0,0
336,41.518753,3,4,4.3917637,2,0.32169896,0.0,0.0,0
337,49.933647,4,2,8.859615,6,0.9559347,0.0,0.0,0
338,25.598661,2,5,12.134088,3,0.20152488,0.0,0.0,0
339,39.63702,3,6,8.374197,5,0.71570754,0.0,0.0,0
340,22.915562,3,2,13.3415575,2,0.6640302,0.0,0.0,0
341,29.448212,3,6,11.013174,4,0.36679825,0.0,0.0,0
342,47.495567,3,4,18.791744,2,0.6529886,0.0,0.0,0
343,34.509754,4,2,5.044442,5,0.23592746,0.0,0.0,0
344,32.551735,4,3,15.82155,2,0.4086787,0.0,0.0,0
345,58.385338,3,4,15.964529,7,0.9533127,0.0,0.0,0
346,36.97908,5,4,10.322173,2,0.22317103,0.0,0.0,0
347,50.636875,3,2,7.5405025,5,0.91262937,0.0,0.0,0
348,31.28767,2,6,12.02689,4,0.76045525,0.0,0.0,0
349,40.46719,2,3,11.81492,2,0.8480005,0.0,0.0,0
350,38.003258,5,2,17.053387,4,0.8220568,0.0,0.0,0
351,38.77443,2,3,15.056214,4,0.87995976,0.0,0.0,0
352,42.30361,3,2,17.014507,6,0.97101545,0.0,0.0,0
353,37.64347,3,2,3.464931,4,0.7462817,0.0,0.0,0
354,46.920826,3,3,11.187801,2,0.19867781,0.0,0.0,0
355,59.759758,2,4,14.3401985,4,0.34912175,0.0,0.0,0
356,33.34556,2,2,14.885093,5,0.62729764,0.0,0.0,0
357,27.202759,3,5,8.069767,3,0.64140177,0.0,0.0,0
358,47.068516,3,2,17.432188,6,0.8756224,0.0,0.0,0
359,48.43225,2,3,16.256756,2,0.51609117,0.0,0.0,0
360,45.74993,2,2,11.528305,7,0.7217451,0.0,0.0,0
361,42.797295,3,2,8.516961,2,0.47712392,0.0,0.0,0
362,25.919874,3,3,11.643406,2,0.9284016,0.0,0.0,0
363,44.65296,2,3,2.9111814,5,0.7598301,0.0,0.0,0
364,22.17173,2,5,3.2552476,4,0.23689115,0.0,0.0,0
365,49.466537,3,4,11.911084,2,0.73305035,0.0,0.0,0
366,28.226566,4,5,14.967178,2,0.16724432,0.0,0.0,0
367,31.515564,3,3,4.027832,3,0.84538007,0.0,0.0,0
368,46.316936,3,2,13.87366,2,0.5818347,0.0,0.0,0
369,41.18868,3,3,4.4918313,2,0.41003272,0.0,0.0,0
370,29.513145,6,4,13.886599,2,0.71043324,0.0,0.0,0
371,49.355255,3,5,10.673827,6,0.92254055,0.0,0.0,0
372,39.753582,4,2,17.37841,2,0.25526637,0.0,0.0,0
373,40.299553,5,2,17.14864,2,0.71477014,0.0,0.0,0
374,51.308533,2,4,11.631423,4,0.8890213,0.0,0.0,0
375,44.448685,3,3,15.658972,6,1.0,0.0,0.0,0
376,50.67118,3,2,11.224094,2,0.47369105,0.0,0.0,0
377,42.679207,4,5,13.001844,2,0.5112109,0.0,0.0,0
378,32.121292,2,2,8.394176,6,0.36937392,0.0,0.0,0
379,35.454422,3,2,16.944057,5,0.87361467,0.0,0.0,0
380,32.913036,2,6,15.817194,6,0.5417943,0.0,0.0,0
381,49.702446,2,2,14.498687,6,0.94821894,0.0,0.0,0
382,43.02598,3,4,11.91223,7,1.0,0.0,0.0,0
383,49.45761,5,2,4.887718,6,0.8985756,0.0,0.0,0
384,50.568867,2,2,12.413559,5,0.4999159,0.0,0.0,0
385,38.064594,6,2,11.429846,4,0.7473822,0.0,0.0,0
386,59.15991,2,3,6.336007,5,0.2917194,0.0,0.0,0
387,23.89602,5,3,13.458723,2,0.24037954,0.0,0.0,0
388,41.378548,2,4,13.0754385,2,0.3191358,0.0,0.0,0
389,46.751053,3,2,16.16967,6,0.8712939,0.0,0.0,0
390,42.408394,3,4,16.415205,1,0.8551496,0.0,0.0,0
391,38.126545,3,2,11.304722,5,0.85676503,0.0,0.0,0
392,53.144535,3,4,13.706491,3,0.8812503,0.0,0.0,0
393,26.022104,3,3,16.24011,2,0.17225891,0.0,0.0,0
394,47.541016,2,2,16.699808,7,0.65798354,0.0,0.0,0
395,34.4886,2,3,13.218237,2,0.36689812,0.0,0.0,0
396,43.9242,3,3,10.459685,2,0.23508391,0.0,0.0,0
397,51.5112,4,4,5.218613,6,0.92637616,0.0,0.0,0
398,43.470802,2,5,7.2576485,4,0.03854525,0.0,0.0,0
399,45.61661,3,4,4.989641,7,0.7635905,1.0,33786.688,1
400,26.34502,2,4,12.050305,2,0.45213294,0.0,0.0,0
401,48.01755,3,4,17.1144,6,0.98074573,0.0,0.0,0
402,46.48333,3,4,18.205801,2,0.88133544,0.0,0.0,0
403,40.435387,3,5,2.3910828,7,0.76756036,0.0,0.0,0
404,52.41949,4,2,9.3643,2,0.32998833,0.0,0.0,0
405,38.64839,2,5,17.562565,5,0.85154927,0.0,0.0,0
