,Exposure,VehValue,VehAge,VehBody,DrivAge,ClaimNb,ClaimAmount,ClaimOcc
53,0.68474215,0.99919295,young cars,Panel van,older work. people,0.0,0.0,0
54,0.5235987,0.89433223,oldest cars,Sedan,working people,0.0,0.0,0
55,0.45710358,2.478272,youngest cars,Panel van,working people,0.0,0.0,0
56,0.6063554,0.9971296,oldest cars,Utility,older work. people,0.0,0.0,0
57,0.59612054,1.741949,young cars,Station wagon,working people,0.0,0.0,0
58,0.47313592,1.5197096,old cars,Station wagon,older work. people,0.0,0.0,0
59,0.74893135,1.5537288,young cars,Station wagon,working people,0.0,0.0,0
60,0.5126388,2.4144676,youngest cars,Utility,old people,0.0,0.0,0
61,0.30276832,1.4515373,young cars,Utility,working people,0.0,0.0,0
62,0.43342614,1.9221045,young cars,Panel van,older work. people,0.0,0.0,0
63,0.1961194,2.6470444,youngest cars,Sedan,working people,0.0,0.0,0
64,0.2960468,2.8943892,oldest cars,Sedan,older work. people,0.0,0.0,0
65,0.47725424,1.2806859,old cars,Hardtop,oldest people,0.0,0.0,0
66,0.788175,1.6104926,young cars,Station wagon,older work. people,0.0,0.0,0
67,0.7176832,1.3882636,old cars,Sedan,older work. people,0.0,0.0,0
68,0.9060097,1.4165251,young cars,Panel van,old people,0.0,0.0,0
69,0.37724924,2.3372731,young cars,Panel van,young people,0.0,0.0,0
70,0.29516965,1.4907242,oldest cars,Panel van,oldest people,0.0,0.0,0
71,0.3233894,1.5832856,old cars,Hardtop,older work. people,0.0,0.0,0
72,0.6642598,1.7367232,oldest cars,Truck,older work. people,0.0,0.0,0
73,0.18589047,1.1627821,young cars,Hatchback,old people,0.0,0.0,0
74,0.21979819,1.3940047,young cars,Utility,old people,0.0,0.0,0
75,0.34279576,2.7838876,young cars,Hardtop,young people,0.0,0.0,0
76,0.6606034,1.3934642,young cars,Panel van,working people,0.0,0.0,0
77,0.6229685,1.5223296,old cars,Station wagon,older work. people,1.0,1435.1139,1
78,0.6430746,1.2003031,oldest cars,Utility,older work. people,0.0,0.0,0
79,0.6548764,2.8500464,old cars,Panel van,oldest people,0.0,0.0,0
80,0.48006243,1.277673,young cars,Panel van,old people,0.0,0.0,0
81,0.2705028,1.2913685,young cars,Station wagon,old people,0.0,0.0,0
82,0.27916837,1.0835822,young cars,Hatchback,working people,0.0,0.0,0
83,0.23462446,2.9033604,young cars,Panel van,old people,0.0,0.0,0
84,0.5353247,1.9885808,young cars,Sedan,working people,0.0,0.0,0
85,0.33587208,1.0367763,young cars,Hatchback,old people,0.0,0.0,0
86,0.6559689,1.7046835,oldest cars,Station wagon,oldest people,0.0,0.0,0
87,0.23597431,1.2373344,oldest cars,Sedan,young people,0.0,0.0,0
88,0.5783627,1.5221255,old cars,Sedan,working people,0.0,0.0,0
89,0.40503252,1.9667809,oldest cars,Utility,oldest people,1.0,437.2481,1
90,0.71272534,1.0797126,oldest cars,Hatchback,older work. people,0.0,0.0,0
91,0.26576012,1.3691071,oldest cars,Utility,oldest people,0.0,0.0,0
92,0.8589066,1.3112959,old cars,Utility,oldest people,1.0,503.53934,1
93,0.20475203,1.0678945,young cars,Hatchback,oldest people,0.0,0.0,0
94,0.2821825,3.3738782,young cars,Station wagon,working people,0.0,0.0,0
95,0.3433613,1.2455333,young cars,Station wagon,working people,0.0,0.0,0
96,0.64785266,1.4002743,young cars,Sedan,working people,0.0,0.0,0
97,0.7056719,1.972122,young cars,Station wagon,working people,0.0,0.0,0
98,0.5194834,2.6251383,young cars,Utility,old people,0.0,0.0,0
99,0.3109221,1.1638356,old cars,Hatchback,old people,0.0,0.0,0
100,0.49765554,2.2766955,old cars,Hardtop,older work. people,0.0,0.0,0
101,0.27835304,0.93219835,oldest cars,Utility,working people,0.0,0.0,0
102,0.57428426,1.5541791,young cars,Station wagon,working people,0.0,0.0,0
103,0.30376986,2.2379556,youngest cars,Utility,oldest people,0.0,0.0,0
104,0.7508547,4.6476893,oldest cars,Station wagon,oldest people,0.0,0.0,0
105,0.4637056,1.735497,young cars,Panel van,oldest people,0.0,0.0,0
106,0.4749976,1.0883448,young cars,Sedan,working people,0.0,0.0,0
107,0.37711835,1.1461979,old cars,Station wagon,oldest people,0.0,0.0,0
108,0.2969801,1.3318846,oldest cars,Utility,oldest people,0.0,0.0,0
109,0.27876508,1.0181968,young cars,Hatchback,oldest people,0.0,0.0,0
110,0.31012118,1.5055522,old cars,Station wagon,youngest people,0.0,0.0,0
111,0.81529224,3.884058,young cars,Station wagon,older work. people,0.0,0.0,0
112,0.6761803,1.6316868,young cars,Utility,oldest people,0.0,0.0,0
113,0.24279378,1.4400408,young cars,Utility,older work. people,0.0,0.0,0
114,0.1720821,3.7370675,oldest cars,Station wagon,older work. people,0.0,0.0,0
115,0.27863157,1.5647993,oldest cars,Sedan,working people,0.0,0.0,0
116,0.6924991,1.142077,oldest cars,Hatchback,older work. people,0.0,0.0,0
117,0.5775691,2.8327003,oldest cars,Utility,working people,0.0,0.0,0
118,0.6376878,1.4156544,old cars,Station wagon,old people,0.0,0.0,0
119,0.1487636,1.5479447,young cars,Sedan,older work. people,0.0,0.0,0
120,0.21472433,1.1396085,oldest cars,Panel van,working people,0.0,0.0,0
121,0.28050894,1.5023326,young cars,Hardtop,working people,1.0,407.01627,1
122,0.2695674,1.3812732,oldest cars,Utility,old people,0.0,0.0,0
123,0.788422,1.3423288,old cars,Utility,old people,1.0,564.444,1
124,0.69934505,1.6819905,old cars,Sedan,working people,0.0,0.0,0
125,0.67731774,3.9465613,youngest cars,Hardtop,older work. people,1.0,671.2356,1
126,0.57405907,1.6151052,young cars,Hardtop,oldest people,1.0,839.2512,1
127,0.2121408,1.3857692,oldest cars,Hardtop,oldest people,0.0,0.0,0
128,0.095326245,1.3964806,oldest cars,Panel van,working people,0.0,0.0,0
129,0.556201,1.8068883,youngest cars,Panel van,working people,0.0,0.0,0
130,0.28710514,2.042429,young cars,Utility,old people,0.0,0.0,0
131,0.2090598,1.2634377,old cars,Station wagon,oldest people,0.0,0.0,0
132,0.7131902,5.0766096,young cars,Truck,older work. people,0.0,0.0,0
133,0.7717793,3.2489178,young cars,Station wagon,older work. people,0.0,0.0,0
134,0.24615104,1.7435216,oldest cars,Utility,oldest people,0.0,0.0,0
135,0.59079987,1.2907833,young cars,Sedan,oldest people,0.0,0.0,0
136,0.23889019,1.1132504,young cars,Sedan,working people,0.0,0.0,0
137,0.44990873,1.3146219,oldest cars,Utility,old people,0.0,0.0,0
138,0.53645545,1.7745644,young cars,Station wagon,older work. people,0.0,0.0,0
139,0.5986289,1.5066075,oldest cars,Utility,older work. people,0.0,0.0,0
140,0.7164534,1.108815,oldest cars,Station wagon,older work. people,0.0,0.0,0
141,0.8319546,2.4623966,old cars,Station wagon,working people,0.0,0.0,0
142,0.2569239,3.7471676,youngest cars,Panel van,old people,0.0,0.0,0
143,0.30285245,1.3083481,young cars,Sedan,oldest people,0.0,0.0,0
144,0.28238535,1.5384734,young cars,Panel van,young people,0.0,0.0,0
145,0.36953717,1.5273576,young cars,Sedan,oldest people,0.0,0.0,0
146,0.23161276,1.5656334,oldest cars,Station wagon,working people,0.0,0.0,0
147,0.42282328,1.8840061,young cars,Station wagon,older work. people,0.0,0.0,0
148,0.66506124,1.4069881,young cars,Sedan,old people,0.0,0.0,0
149,0.352957,2.6673489,oldest cars,Coupe,older work. people,0.0,0.0,0
150,0.20961025,2.1532369,oldest cars,Utility,older work. people,0.0,0.0,0
151,0.4914099,1.1826212,oldest cars,Utility,working people,0.0,0.0,0
152,0.5830625,1.4678853,oldest cars,Panel van,old people,0.0,0.0,0
153,0.54073304,1.4425899,young cars,Station wagon,oldest people,0.0,0.0,0
154,0.29755875,1.7698528,oldest cars,Sedan,working people,0.0,0.0,0
155,0.77048165,0.9425477,oldest cars,Hardtop,older work. people,0.0,0.0,0
156,0.36480737,1.4509437,oldest cars,Utility,older work. people,0.0,0.0,0
157,0.3062684,1.0130134,oldest cars,Hatchback,working people,0.0,0.0,0
158,0.4101444,1.1620758,young cars,Hatchback,working people,0.0,0.0,0
159,0.16508833,1.5089798,oldest cars,Sedan,working people,0.0,0.0,0
160,0.61231285,4.1757174,youngest cars,Station wagon,old people,0.0,0.0,0
161,0.26572788,1.1416609,young cars,Hatchback,oldest people,0.0,0.0,0
162,0.21199518,1.366969,old cars,Utility,older work. people,0.0,0.0,0
163,0.7032222,1.8089612,oldest cars,Station wagon,working people,0.0,0.0,0
164,0.8144234,1.4270215,young cars,Sedan,oldest people,0.0,0.0,0
165,0.530416,1.4579337,oldest cars,Hardtop,older work. people,0.0,0.0,0
166,0.20443404,1.7283001,oldest cars,Utility,older work. people,0.0,0.0,0
167,0.35213625,2.8836582,oldest cars,Hardtop,working people,0.0,0.0,0
168,0.78724533,1.2378583,oldest cars,Panel van,old people,0.0,0.0,0
169,0.5842267,1.2547623,oldest cars,Panel van,older work. people,0.0,0.0,0
170,0.2867275,1.6507188,youngest cars,Hatchback,old people,0.0,0.0,0
171,0.23291944,1.529527,oldest cars,Sedan,working people,0.0,0.0,0
172,0.24725434,1.3009706,young cars,Sedan,old people,0.0,0.0,0
173,0.34884903,1.7246438,youngest cars,Utility,working people,0.0,0.0,0
174,0.67448485,1.3761573,oldest cars,Hardtop,older work. people,0.0,0.0,0
175,0.4386447,1.2435974,oldest cars,Utility,older work. people,0.0,0.0,0
176,0.545251,1.2476335,oldest cars,Hardtop,old people,0.0,0.0,0
177,0.19540533,1.4105552,oldest cars,Hatchback,old people,0.0,0.0,0
178,0.76886594,1.1081896,oldest cars,Utility,working people,0.0,0.0,0
179,0.36842132,1.5915961,young cars,Utility,oldest people,0.0,0.0,0
180,0.8514791,1.7023463,young cars,Utility,working people,0.0,0.0,0
181,0.63543576,0.9795495,young cars,Station wagon,older work. people,0.0,0.0,0
182,0.24826516,1.5372363,old cars,Hardtop,old people,0.0,0.0,0
183,0.59882724,1.1422322,oldest cars,Utility,older work. people,0.0,0.0,0
184,0.25073355,1.3722034,oldest cars,Utility,older work. people,0.0,0.0,0
185,0.6049313,1.2968677,young cars,Sedan,working people,0.0,0.0,0
186,0.56921154,1.6906356,young cars,Station wagon,older work. people,1.0,1149.1685,1
187,0.3350865,1.8019103,oldest cars,Station wagon,working people,0.0,0.0,0
188,0.10910648,1.6001086,young cars,Truck,oldest people,0.0,0.0,0
189,0.2411608,2.6773753,oldest cars,Panel van,working people,0.0,0.0,0
190,0.7278193,1.2979968,old cars,Hardtop,oldest people,0.0,0.0,0
191,0.5503016,1.2220745,oldest cars,Utility,oldest people,0.0,0.0,0
192,0.365168,2.4242997,young cars,Station wagon,old people,0.0,0.0,0
193,0.6507325,1.0521464,old cars,Hatchback,older work. people,0.0,0.0,0
194,0.4705965,3.1296291,young cars,Hardtop,working people,0.0,0.0,0
195,0.44628832,1.4792807,oldest cars,Truck,working people,0.0,0.0,0
196,0.77493334,1.2728324,young cars,Utility,older work. people,0.0,0.0,0
197,0.4366059,1.2116289,young cars,Sedan,oldest people,0.0,0.0,0
198,0.42136055,2.0656106,oldest cars,Station wagon,oldest people,0.0,0.0,0
199,0.61631113,2.7168567,young cars,Station wagon,old people,0.0,0.0,0
200,0.15037608,3.9831948,oldest cars,Panel van,older work. people,0.0,0.0,0
201,0.4512476,2.4774249,young cars,Station wagon,oldest people,0.0,0.0,0
202,0.29660708,1.330257,oldest cars,Panel van,young people,0.0,0.0,0
203,0.6404854,1.094058,young cars,Hatchback,youngest people,0.0,0.0,0
204,0.3333789,2.310019,old cars,Hardtop,young people,0.0,0.0,0
205,0.4825917,2.3578758,oldest cars,Hardtop,oldest people,0.0,0.0,0
206,0.30808267,1.4610802,young cars,Station wagon,oldest people,0.0,0.0,0
207,0.2667337,1.4031515,old cars,Panel van,older work. people,1.0,941.8751,1
208,0.3784655,1.7631658,oldest cars,Hardtop,working people,1.0,2309.7468,1
209,0.21059978,1.7785379,young cars,Station wagon,young people,0.0,0.0,0
210,0.28002742,2.0770829,oldest cars,Hardtop,oldest people,0.0,0.0,0
211,0.30485737,1.7225375,young cars,Station wagon,old people,0.0,0.0,0
212,0.1486386,1.0420799,oldest cars,Panel van,oldest people,0.0,0.0,0
213,0.81578124,1.1901603,oldest cars,Utility,oldest people,0.0,0.0,0
214,0.6485398,1.8973831,oldest cars,Station wagon,young people,0.0,0.0,0
215,0.73788846,3.3420973,oldest cars,Station wagon,older work. people,1.0,1151.9503,1
216,0.10305947,1.79611,oldest cars,Sedan,older work. people,0.0,0.0,0
217,0.36189842,3.5731912,youngest cars,Sedan,working people,0.0,0.0,0
218,0.51891124,1.8915787,young cars,Utility,working people,0.0,0.0,0
219,0.20466527,1.3174498,oldest cars,Hatchback,older work. people,0.0,0.0,0
220,0.24633059,1.6948011,young cars,Sedan,working people,0.0,0.0,0
221,0.5738222,1.2290254,young cars,Panel van,older work. people,0.0,0.0,0
222,0.44256955,1.410811,oldest cars,Hardtop,older work. people,0.0,0.0,0
223,0.53452617,2.522225,youngest cars,Sedan,working people,0.0,0.0,0
224,0.60862297,1.945198,oldest cars,Utility,old people,1.0,641.336,1
225,0.46129683,1.802929,young cars,Station wagon,working people,0.0,0.0,0
226,0.25307146,4.282925,young cars,Hardtop,older work. people,0.0,0.0,0
227,0.14653909,1.2414393,young cars,Panel van,working people,0.0,0.0,0
228,0.20296997,1.4527172,old cars,Truck,working people,0.0,0.0,0
229,0.2683627,0.9580369,young cars,Sedan,older work. people,0.0,0.0,0
230,0.45287266,1.6205378,young cars,Sedan,older work. people,0.0,0.0,0
231,0.39331084,1.1499307,young cars,Panel van,working people,0.0,0.0,0
232,0.33176267,1.7192849,oldest cars,Panel van,old people,0.0,0.0,0
233,0.32225043,1.4185891,oldest cars,Utility,old people,0.0,0.0,0
234,0.36862004,1.8522707,youngest cars,Station wagon,oldest people,0.0,0.0,0
235,0.27113587,2.0952766,youngest cars,Hardtop,oldest people,0.0,0.0,0
236,0.31000596,2.1798158,young cars,Utility,oldest people,0.0,0.0,0
237,0.3718379,1.5630757,youngest cars,Hardtop,working people,0.0,0.0,0
238,0.56506455,1.392644,old cars,Panel van,old people,0.0,0.0,0
239,0.17722285,1.6216431,old cars,Utility,oldest people,0.0,0.0,0
240,0.28643012,1.0649967,oldest cars,Hatchback,oldest people,0.0,0.0,0
241,0.52136534,1.4903436,youngest cars,Hatchback,old people,0.0,0.0,0
242,0.4896797,1.2065741,old cars,Utility,older work. people,0.0,0.0,0
243,0.32111993,1.4286066,old cars,Utility,working people,0.0,0.0,0
244,0.25017858,1.3519273,oldest cars,Hatchback,old people,1.0,1057.5084,1
245,0.163084,3.807993,oldest cars,Hardtop,older work. people,0.0,0.0,0
246,0.65000993,1.0829251,oldest cars,Sedan,oldest people,0.0,0.0,0
247,0.28065622,2.0702703,oldest cars,Station wagon,oldest people,0.0,0.0,0
248,0.7881993,1.5573667,oldest cars,Hardtop,working people,0.0,0.0,0
249,0.6149653,1.7643423,youngest cars,Station wagon,working people,0.0,0.0,0
250,0.30806094,1.235366,young cars,Sedan,old people,0.0,0.0,0
251,0.69774455,1.1766396,young cars,Panel van,oldest people,0.0,0.0,0
252,0.42848527,2.588015,oldest cars,Utility,older work. people,0.0,0.0,0
253,0.15857127,3.4832354,youngest cars,Hardtop,working people,0.0,0.0,0
254,0.31516272,2.9168673,youngest cars,Panel van,oldest people,0.0,0.0,0
255,0.24163975,1.3666284,oldest cars,Panel van,working people,0.0,0.0,0
256,0.2856108,1.4410217,oldest cars,Panel van,old people,0.0,0.0,0
257,0.5547101,1.8092792,young cars,Panel van,older work. people,0.0,0.0,0
258,0.59203446,1.7269171,young cars,Station wagon,oldest people,0.0,0.0,0
259,0.2901704,2.3787322,old cars,Station wagon,older work. people,0.0,0.0,0
260,0.24110699,3.6708763,youngest cars,Station wagon,older work. people,0.0,0.0,0
261,0.16336367,0.9844484,young cars,Hatchback,working people,0.0,0.0,0
262,0.5128419,2.1233828,oldest cars,Station wagon,oldest people,0.0,0.0,0
263,0.49272388,2.0698953,oldest cars,Station wagon,older work. people,1.0,726.3307,1
264,0.6163423,1.9729793,young cars,Panel van,working people,0.0,0.0,0
265,0.37882927,2.6717753,young cars,Station wagon,oldest people,0.0,0.0,0
266,0.54225934,1.5204766,young cars,Station wagon,older work. people,0.0,0.0,0
267,0.26587558,1.2244409,oldest cars,Sedan,working people,0.0,0.0,0
268,0.2578466,3.8365202,young cars,Hardtop,older work. people,0.0,0.0,0
269,0.39686897,0.95218736,oldest cars,Utility,oldest people,0.0,0.0,0
270,0.17231989,1.3802161,old cars,Utility,working people,0.0,0.0,0
271,0.38619375,2.0044541,young cars,Coupe,working people,0.0,0.0,0
272,0.6139529,1.4712555,old cars,Truck,working people,0.0,0.0,0
273,0.34908912,2.69158,oldest cars,Station wagon,working people,0.0,0.0,0
274,0.36888185,1.9778413,oldest cars,Station wagon,older work. people,1.0,283.0197,1
275,0.6008939,1.8587708,old cars,Sedan,old people,0.0,0.0,0
276,0.2872402,1.6413974,old cars,Station wagon,working people,0.0,0.0,0
277,0.19336903,0.9566625,young cars,Hatchback,oldest people,0.0,0.0,0
278,0.24429645,1.3672605,young cars,Station wagon,older work. people,0.0,0.0,0
279,0.82473767,0.8942237,oldest cars,Utility,older work. people,0.0,0.0,0
280,0.32528055,1.9162109,old cars,Hardtop,older work. people,0.0,0.0,0
281,0.7315184,1.9532816,young cars,Utility,old people,0.0,0.0,0
282,0.7076598,2.6329052,young cars,Panel van,old people,0.0,0.0,0
283,0.6686057,1.6262065,young cars,Hardtop,working people,1.0,987.05945,1
284,0.6505433,1.3584695,old cars,Utility,working people,0.0,0.0,0
285,0.31575322,1.2160878,young cars,Hatchback,old people,1.0,775.8545,1
286,0.37222546,2.3970356,young cars,Station wagon,oldest people,0.0,0.0,0
287,0.7680001,1.74365,young cars,Utility,working people,0.0,0.0,0
288,0.48834172,1.5933156,youngest cars,Utility,older work. people,0.0,0.0,0
289,0.7510644,2.0800514,young cars,Station wagon,working people,0.0,0.0,0
290,0.6028463,1.0217931,young cars,Hardtop,working people,0.0,0.0,0
291,0.42292064,0.97362876,young cars,Station wagon,working people,0.0,0.0,0
292,0.27533126,1.4206406,oldest cars,Utility,young people,0.0,0.0,0
293,0.78789055,1.3283068,old cars,Sedan,older work. people,0.0,0.0,0
294,0.18072051,2.6688242,oldest cars,Station wagon,older work. people,0.0,0.0,0
295,0.7259882,1.1746855,young cars,Hardtop,oldest people,0.0,0.0,0
296,0.77675533,1.5605026,young cars,Utility,older work. people,1.0,2685.9148,1
297,0.67531115,4.766018,oldest cars,Hardtop,old people,0.0,0.0,0
298,0.42951387,1.1925242,oldest cars,Utility,older work. people,0.0,0.0,0
299,0.7630205,1.8512957,oldest cars,Sedan,old people,0.0,0.0,0
300,0.1914616,1.3528639,oldest cars,Sedan,oldest people,0.0,0.0,0
301,0.57786363,1.1191419,young cars,Panel van,working people,0.0,0.0,0
302,0.2976775,2.0284026,youngest cars,Panel van,working people,0.0,0.0,0
303,0.67515707,3.7214434,youngest cars,Station wagon,working people,0.0,0.0,0
304,0.7133587,1.4618229,young cars,Sedan,working people,0.0,0.0,0
305,0.3968877,1.3328087,young cars,Sedan,older work. people,0.0,0.0,0
306,0.31832165,1.9744096,young cars,Utility,working people,0.0,0.0,0
307,0.44310397,2.610064,oldest cars,Panel van,working people,1.0,14148.621,1
308,0.969485,5.26211,youngest cars,Panel van,old people,0.0,0.0,0
309,0.30575907,1.1681871,young cars,Hatchback,working people,0.0,0.0,0
310,0.4647964,1.5042658,old cars,Panel van,older work. people,0.0,0.0,0
311,0.1656974,1.4884207,old cars,Sedan,working people,0.0,0.0,0
312,0.676759,1.3500333,young cars,Sedan,working people,0.0,0.0,0
313,0.1560623,1.5214303,young cars,Station wagon,older work. people,0.0,0.0,0
314,0.35993955,1.0836141,young cars,Panel van,older work. people,0.0,0.0,0
315,0.66987073,1.2017996,young cars,Hatchback,old people,0.0,0.0,0
316,0.8258964,1.8945796,youngest cars,Hardtop,older work. people,0.0,0.0,0
317,0.5181875,1.8204415,young cars,Hardtop,oldest people,0.0,0.0,0
318,0.48645204,1.1613373,young cars,Sedan,older work. people,0.0,0.0,0
319,0.2156713,1.9230772,old cars,Truck,older work. people,0.0,0.0,0
320,0.7606993,1.5241909,oldest cars,Hardtop,old people,0.0,0.0,0
321,0.23413971,2.5192175,young cars,Station wagon,oldest people,0.0,0.0,0
322,0.462808,1.4336587,old cars,Sedan,oldest people,0.0,0.0,0
323,0.19443506,2.5478249,young cars,Panel van,oldest people,0.0,0.0,0
324,0.41135836,1.152296,oldest cars,Utility,older work. people,0.0,0.0,0
325,0.3957521,1.0866464,young cars,Hatchback,old people,0.0,0.0,0
326,0.5757048,1.5499245,young cars,Station wagon,older work. people,1.0,764.3252,1
327,0.7755904,1.4493378,young cars,Hardtop,older work. people,0.0,0.0,0
328,0.36678785,1.2527757,young cars,Hardtop,older work. people,0.0,0.0,0
329,0.3604861,2.0011559,oldest cars,Panel van,working people,0.0,0.0,0
330,0.72809005,2.1268218,oldest cars,Panel van,older work. people,0.0,0.0,0
331,0.52411175,1.2425544,old cars,Station wagon,oldest people,0.0,0.0,0
332,0.12774226,1.5140885,old cars,Sedan,older work. people,0.0,0.0,0
333,0.28972095,1.2769595,young cars,Panel van,working people,0.0,0.0,0
334,0.19654569,1.4533387,young cars,Station wagon,oldest people,0.0,0.0,0
335,0.23105626,1.510518,oldest cars,Hardtop,working people,0.0,0.0,0
336,0.52230686,1.8573178,young cars,Utility,youngest people,0.0,0.0,0
337,0.532938,1.3684108,youngest cars,Hatchback,working people,0.0,0.0,0
338,0.59590846,1.6959627,old cars,Station wagon,older work. people,0.0,0.0,0
339,0.40533715,2.4630365,old cars,Station wagon,older work. people,0.0,0.0,0
340,0.32030323,1.4440275,young cars,Panel van,old people,0.0,0.0,0
341,0.8111026,1.3216947,young cars,Utility,older work. people,0.0,0.0,0
342,0.16726238,1.7791662,oldest cars,Station wagon,young people,0.0,0.0,0
343,0.8253687,3.4149747,youngest cars,Hardtop,older work. people,0.0,0.0,0
344,0.19527075,1.2820766,young cars,Hardtop,old people,0.0,0.0,0
345,0.20924294,1.0210693,young cars,Panel van,older work. people,0.0,0.0,0
346,0.62402797,0.9961316,oldest cars,Station wagon,old people,0.0,0.0,0
347,0.3821685,1.3805058,young cars,Utility,working people,0.0,0.0,0
348,0.24746199,1.0652614,oldest cars,Hatchback,older work. people,0.0,0.0,0
349,0.22236355,2.6565902,youngest cars,Utility,older work. people,0.0,0.0,0
350,0.2736061,1.1303719,young cars,Hardtop,older work. people,0.0,0.0,0
351,0.47393405,1.1248621,young cars,Utility,young people,0.0,0.0,0
352,0.4970514,1.3163583,youngest cars,Utility,working people,0.0,0.0,0
353,0.7915927,1.8832632,oldest cars,Utility,working people,0.0,0.0,0
354,0.20021585,1.5928807,old cars,Hardtop,working people,0.0,0.0,0
355,0.31831032,1.008107,young cars,Hatchback,youngest people,0.0,0.0,0
356,0.6122048,1.4289429,young cars,Utility,young people,0.0,0.0,0
357,0.2030698,1.4489872,young cars,Utility,older work. people,0.0,0.0,0
358,0.8422535,1.7263,young cars,Hardtop,working people,1.0,482.32767,1
359,0.2610405,1.6949586,oldest cars,Station wagon,oldest people,0.0,0.0,0
360,0.1819871,0.9687822,oldest cars,Utility,working people,0.0,0.0,0
361,0.64944875,1.4026265,young cars,Station wagon,oldest people,0.0,0.0,0
362,0.6902205,2.3469913,old cars,Station wagon,oldest people,0.0,0.0,0
363,0.43158945,1.3881965,youngest cars,Station wagon,oldest people,0.0,0.0,0
364,0.60026675,2.6643243,oldest cars,Station wagon,old people,0.0,0.0,0
