,Exposure,VehValue,VehAge,VehBody,DrivAge,ClaimNb,ClaimAmount,ClaimOcc
112,0.60518134,2.1727774,old cars,Station wagon,working people,0.0,0.0,0
113,0.3094937,3.4491682,young cars,Hardtop,oldest people,0.0,0.0,0
114,0.0711526,1.6827587,old cars,Sedan,older work. people,0.0,0.0,0
115,0.5580952,1.1667805,oldest cars,Utility,older work. people,0.0,0.0,0
116,0.5134051,1.9669465,oldest cars,Station wagon,older work. people,0.0,0.0,0
117,0.4678833,1.5298177,old cars,Station wagon,older work. people,0.0,0.0,0
118,0.67705786,1.4577549,young cars,Utility,old people,0.0,0.0,0
119,0.48029152,2.0335822,young cars,Hardtop,older work. people,0.0,0.0,0
120,0.20752746,1.3376803,oldest cars,Station wagon,oldest people,0.0,0.0,0
121,0.5740815,2.6175468,oldest cars,Panel van,working people,1.0,926.93115,1
122,0.73586255,1.2351005,young cars,Utility,working people,0.0,0.0,0
123,0.79315394,2.0107338,young cars,Station wagon,old people,1.0,620.06946,1
124,0.30650243,1.5196999,young cars,Utility,working people,0.0,0.0,0
125,0.6590618,1.6037091,oldest cars,Station wagon,young people,1.0,831.7505,1
126,0.33564335,1.6408801,oldest cars,Utility,working people,1.0,482.8598,1
127,0.6411003,1.2721808,oldest cars,Panel van,older work. people,0.0,0.0,0
128,0.7479124,1.2492387,oldest cars,Panel van,oldest people,0.0,0.0,0
129,0.6856235,1.1219864,oldest cars,Hardtop,older work. people,0.0,0.0,0
130,0.37921673,1.4846653,young cars,Station wagon,oldest people,0.0,0.0,0
131,0.2846883,2.628039,oldest cars,Station wagon,working people,0.0,0.0,0
132,0.2231061,1.4837857,old cars,Panel van,older work. people,0.0,0.0,0
133,0.83022887,1.7281,old cars,Sedan,oldest people,0.0,0.0,0
134,0.30976778,1.7596499,young cars,Station wagon,older work. people,0.0,0.0,0
135,0.06564975,1.2003865,oldest cars,Utility,oldest people,0.0,0.0,0
136,0.7926927,1.2809739,oldest cars,Station wagon,oldest people,0.0,0.0,0
137,0.4396976,1.2654736,young cars,Sedan,working people,0.0,0.0,0
138,0.7319991,1.7715142,young cars,Sedan,oldest people,0.0,0.0,0
139,0.285333,1.6325266,oldest cars,Hardtop,older work. people,0.0,0.0,0
140,0.5026711,1.5597836,oldest cars,Panel van,oldest people,0.0,0.0,0
141,0.257887,1.6028332,old cars,Hardtop,old people,0.0,0.0,0
142,0.24009013,1.1523674,young cars,Utility,older work. people,0.0,0.0,0
143,0.27935374,1.4433496,oldest cars,Utility,oldest people,0.0,0.0,0
144,0.52935624,2.9881215,young cars,Station wagon,older work. people,0.0,0.0,0
145,0.26857126,1.3871521,young cars,Station wagon,oldest people,0.0,0.0,0
146,0.81069016,1.2872754,young cars,Panel van,oldest people,0.0,0.0,0
147,0.33632958,2.2182436,young cars,Hardtop,older work. people,0.0,0.0,0
148,0.56503403,1.1951833,young cars,Panel van,working people,0.0,0.0,0
149,0.2149795,1.2542493,young cars,Sedan,older work. people,0.0,0.0,0
150,0.42380014,2.0049994,young cars,Station wagon,young people,0.0,0.0,0
151,0.37613216,1.0951574,oldest cars,Sedan,working people,0.0,0.0,0
152,0.31672245,1.016715,oldest cars,Panel van,oldest people,0.0,0.0,0
153,0.26984692,1.2279532,oldest cars,Hatchback,oldest people,0.0,0.0,0
154,0.3982172,1.1195202,oldest cars,Panel van,oldest people,0.0,0.0,0
155,0.47528312,1.8575479,youngest cars,Hatchback,oldest people,0.0,0.0,0
156,0.39223677,1.9227073,young cars,Panel van,older work. people,0.0,0.0,0
157,0.68086785,1.8445157,young cars,Utility,working people,0.0,0.0,0
158,0.6508067,1.9925711,young cars,Utility,working people,0.0,0.0,0
159,0.30141723,1.2327209,oldest cars,Hardtop,older work. people,0.0,0.0,0
160,0.21160173,1.2408754,old cars,Utility,older work. people,0.0,0.0,0
161,0.49391288,1.9194891,young cars,Sedan,working people,0.0,0.0,0
162,0.30123204,3.9692698,young cars,Station wagon,working people,0.0,0.0,0
163,0.4631784,1.4017159,young cars,Station wagon,oldest people,0.0,0.0,0
164,0.5876443,1.3322332,young cars,Station wagon,working people,0.0,0.0,0
165,0.6730596,1.7099195,oldest cars,Sedan,older work. people,0.0,0.0,0
166,0.39846754,2.265265,young cars,Station wagon,older work. people,0.0,0.0,0
167,0.30000153,1.5031123,young cars,Utility,older work. people,0.0,0.0,0
168,0.7413439,0.86583084,oldest cars,Hardtop,working people,0.0,0.0,0
169,0.27275738,1.4106795,oldest cars,Hardtop,older work. people,0.0,0.0,0
170,0.8186506,1.1004229,oldest cars,Station wagon,older work. people,0.0,0.0,0
171,0.56372714,1.2189521,young cars,Hardtop,oldest people,0.0,0.0,0
172,0.2794354,1.1598169,oldest cars,Panel van,old people,0.0,0.0,0
173,0.4347832,1.217966,oldest cars,Panel van,older work. people,0.0,0.0,0
174,0.80852455,1.221798,oldest cars,Sedan,oldest people,0.0,0.0,0
175,0.7124771,1.8241981,young cars,Truck,oldest people,0.0,0.0,0
176,0.24678908,0.9851644,oldest cars,Station wagon,working people,0.0,0.0,0
177,0.18449375,0.83878434,oldest cars,Hatchback,older work. people,0.0,0.0,0
178,0.42000568,1.3003243,oldest cars,Hardtop,old people,0.0,0.0,0
179,0.60043454,2.1303566,young cars,Station wagon,working people,0.0,0.0,0
180,0.16111472,1.4851186,old cars,Panel van,old people,0.0,0.0,0
181,0.24758273,3.0758982,youngest cars,Station wagon,working people,0.0,0.0,0
182,0.17984957,1.2989559,young cars,Hatchback,old people,0.0,0.0,0
183,0.19801575,2.0975027,oldest cars,Station wagon,older work. people,0.0,0.0,0
184,0.5078217,2.0492134,young cars,Hardtop,older work. people,0.0,0.0,0
185,0.70466566,1.2553539,oldest cars,Panel van,old people,0.0,0.0,0
186,0.42554614,1.8137562,young cars,Hardtop,older work. people,1.0,386.63867,1
187,0.74879485,1.2815635,young cars,Utility,older work. people,0.0,0.0,0
188,0.7121123,1.2727826,young cars,Hatchback,older work. people,0.0,0.0,0
189,0.5849356,1.4034535,young cars,Station wagon,older work. people,0.0,0.0,0
190,0.31609595,1.8712516,oldest cars,Utility,old people,0.0,0.0,0
191,0.39864436,1.5680451,oldest cars,Utility,oldest people,0.0,0.0,0
192,0.8462759,1.2057098,old cars,Hardtop,working people,0.0,0.0,0
193,0.17170164,3.7486424,youngest cars,Utility,old people,0.0,0.0,0
194,0.67316234,1.4692928,old cars,Hardtop,oldest people,0.0,0.0,0
195,0.9349303,1.2213929,young cars,Utility,oldest people,0.0,0.0,0
196,0.5957444,1.8199657,young cars,Panel van,working people,0.0,0.0,0
197,0.37136307,1.409392,oldest cars,Station wagon,working people,0.0,0.0,0
198,0.26986057,1.3483303,young cars,Sedan,oldest people,0.0,0.0,0
199,0.22031692,1.4085302,old cars,Utility,working people,0.0,0.0,0
200,0.39032233,1.6088624,old cars,Station wagon,young people,0.0,0.0,0
201,0.33337742,1.4722297,young cars,Utility,older work. people,0.0,0.0,0
202,0.7935747,2.233324,oldest cars,Utility,young people,0.0,0.0,0
203,0.33551767,0.8512225,oldest cars,Hatchback,old people,0.0,0.0,0
204,0.09619245,2.3329186,old cars,Sedan,oldest people,0.0,0.0,0
205,0.23571366,1.0606887,young cars,Hatchback,older work. people,0.0,0.0,0
206,0.6162569,1.9068601,young cars,Utility,oldest people,0.0,0.0,0
207,0.30571163,2.088415,young cars,Hardtop,working people,1.0,386.2359,1
208,0.7900498,1.4919541,young cars,Utility,older work. people,1.0,967.26953,1
209,0.30099875,3.2133589,young cars,Panel van,older work. people,0.0,0.0,0
210,0.44570535,1.4662575,young cars,Panel van,oldest people,0.0,0.0,0
211,0.52797514,1.3581985,young cars,Sedan,working people,0.0,0.0,0
212,0.28819644,1.7131449,youngest cars,Utility,oldest people,0.0,0.0,0
213,0.3031347,1.1992708,oldest cars,Hatchback,oldest people,0.0,0.0,0
214,0.6564768,2.2245898,young cars,Hardtop,young people,0.0,0.0,0
215,0.30331355,1.4968615,oldest cars,Utility,young people,1.0,496.32153,1
216,0.35339555,1.3524177,oldest cars,Sedan,older work. people,0.0,0.0,0
217,0.5713559,0.96132225,young cars,Hatchback,young people,0.0,0.0,0
218,0.739063,1.4700139,old cars,Utility,oldest people,0.0,0.0,0
219,0.66069126,2.3773978,oldest cars,Utility,older work. people,0.0,0.0,0
220,0.82822824,1.1236635,young cars,Hatchback,older work. people,0.0,0.0,0
221,0.6908792,3.2636127,oldest cars,Station wagon,older work. people,0.0,0.0,0
222,0.25793108,1.3251464,oldest cars,Panel van,older work. people,0.0,0.0,0
223,0.59966177,0.9919431,oldest cars,Station wagon,older work. people,0.0,0.0,0
224,0.6116367,1.5829364,oldest cars,Hardtop,oldest people,1.0,1410.1205,1
225,0.16674018,1.4879434,young cars,Station wagon,oldest people,0.0,0.0,0
226,0.16187301,1.9941286,old cars,Station wagon,older work. people,0.0,0.0,0
227,0.65070087,1.4138756,oldest cars,Hardtop,oldest people,0.0,0.0,0
228,0.7514523,1.4771341,young cars,Station wagon,working people,0.0,0.0,0
229,0.55615884,2.7093966,youngest cars,Hardtop,oldest people,0.0,0.0,0
230,0.6864578,1.274047,young cars,Hatchback,older work. people,0.0,0.0,0
231,0.5568642,1.3189105,oldest cars,Utility,working people,0.0,0.0,0
232,0.28401476,1.0488069,young cars,Utility,oldest people,0.0,0.0,0
233,0.77550316,1.3593695,young cars,Utility,oldest people,0.0,0.0,0
234,0.70390654,1.0929523,oldest cars,Truck,older work. people,0.0,0.0,0
235,0.69453627,1.2149869,oldest cars,Hardtop,older work. people,0.0,0.0,0
236,0.8195858,1.9517726,old cars,Hardtop,older work. people,0.0,0.0,0
237,0.16882238,1.1784306,youngest cars,Station wagon,older work. people,0.0,0.0,0
238,0.10321134,1.0246725,oldest cars,Station wagon,old people,0.0,0.0,0
239,0.3338813,2.5268729,young cars,Station wagon,oldest people,0.0,0.0,0
240,0.80647933,1.9198238,oldest cars,Panel van,oldest people,0.0,0.0,0
241,0.50807226,1.0775189,oldest cars,Sedan,oldest people,0.0,0.0,0
242,0.440904,3.989674,young cars,Hardtop,old people,0.0,0.0,0
243,0.10194406,2.0431733,young cars,Station wagon,old people,0.0,0.0,0
244,0.3084473,1.5332694,young cars,Utility,oldest people,1.0,475.6423,1
245,0.16648832,1.5143187,old cars,Panel van,young people,0.0,0.0,0
246,0.30695158,0.89410937,oldest cars,Hatchback,oldest people,0.0,0.0,0
247,0.19249317,1.4207867,young cars,Hardtop,older work. people,0.0,0.0,0
248,0.3012766,1.3160322,young cars,Station wagon,working people,0.0,0.0,0
249,0.6476885,1.2330629,oldest cars,Sedan,oldest people,0.0,0.0,0
250,0.17252374,1.014189,oldest cars,Hardtop,working people,0.0,0.0,0
251,0.4636198,1.2511802,oldest cars,Hardtop,working people,0.0,0.0,0
252,0.23779203,2.0749936,old cars,Utility,young people,0.0,0.0,0
253,0.57026094,1.3648025,young cars,Hardtop,young people,0.0,0.0,0
254,0.457278,1.3697562,young cars,Hardtop,older work. people,0.0,0.0,0
255,0.57899624,1.2838707,oldest cars,Panel van,oldest people,0.0,0.0,0
256,0.8267154,1.2511528,young cars,Hardtop,working people,0.0,0.0,0
257,0.38669598,1.6158129,young cars,Sedan,working people,0.0,0.0,0
258,0.20262939,1.4805923,young cars,Hardtop,working people,0.0,0.0,0
259,0.47815323,2.7151866,old cars,Sedan,oldest people,0.0,0.0,0
260,0.18593338,1.3090723,young cars,Sedan,young people,0.0,0.0,0
261,0.87030065,2.8836734,oldest cars,Utility,old people,0.0,0.0,0
262,0.2545808,1.251936,young cars,Hatchback,older work. people,0.0,0.0,0
263,0.65950227,1.7194116,oldest cars,Panel van,older work. people,1.0,425.98306,1
264,0.27818042,1.417294,young cars,Utility,oldest people,0.0,0.0,0
265,0.45158345,1.7824702,old cars,Station wagon,older work. people,0.0,0.0,0
266,0.44605696,2.2049062,young cars,Hardtop,oldest people,0.0,0.0,0
267,0.36774656,1.2362955,oldest cars,Station wagon,oldest people,0.0,0.0,0
268,0.3507842,1.8042468,old cars,Panel van,older work. people,0.0,0.0,0
269,0.7814003,1.4145187,youngest cars,Hatchback,oldest people,0.0,0.0,0
270,0.47541147,2.2402635,old cars,Hardtop,old people,0.0,0.0,0
271,0.19531184,1.0816156,young cars,Hatchback,older work. people,0.0,0.0,0
272,1.0,1.2975626,young cars,Utility,old people,0.0,0.0,0
273,0.26043022,1.4127514,young cars,Station wagon,older work. people,0.0,0.0,0
274,0.7218735,4.178058,youngest cars,Coupe,older work. people,1.0,2652.117,1
275,0.0810079,1.3149576,young cars,Utility,working people,0.0,0.0,0
276,0.60057133,1.9572053,young cars,Station wagon,working people,0.0,0.0,0
277,0.7590263,3.473624,oldest cars,Hardtop,old people,0.0,0.0,0
278,0.7366712,3.3810406,oldest cars,Utility,older work. people,0.0,0.0,0
279,0.5292068,2.5992022,youngest cars,Hardtop,working people,0.0,0.0,0
280,0.19378814,2.4668508,young cars,Panel van,oldest people,0.0,0.0,0
281,0.26139995,1.3828758,old cars,Sedan,working people,0.0,0.0,0
282,0.75965095,1.3572838,old cars,Utility,working people,0.0,0.0,0
283,0.78900033,1.5417541,young cars,Hardtop,working people,2.0,1177.3544,1
284,0.62423223,1.6718603,young cars,Utility,old people,0.0,0.0,0
285,0.48254406,1.6572474,young cars,Hatchback,working people,1.0,473.70956,1
286,0.58327895,1.7915988,old cars,Hardtop,older work. people,0.0,0.0,0
287,0.2556064,1.3674963,young cars,Utility,working people,0.0,0.0,0
288,0.7193186,1.6379846,oldest cars,Station wagon,older work. people,0.0,0.0,0
289,0.22711901,1.4458848,old cars,Utility,working people,0.0,0.0,0
290,0.573183,1.28514,youngest cars,Utility,old people,0.0,0.0,0
291,0.7807132,1.7296021,oldest cars,Utility,old people,0.0,0.0,0
292,0.21847516,2.374841,oldest cars,Panel van,young people,0.0,0.0,0
293,0.24006286,1.7931106,oldest cars,Utility,old people,0.0,0.0,0
294,0.5969583,1.9865607,young cars,Station wagon,young people,0.0,0.0,0
295,0.71838784,1.5180047,oldest cars,Station wagon,old people,0.0,0.0,0
296,0.7790376,1.7096436,old cars,Utility,oldest people,1.0,470.0396,1
297,0.22224315,1.1172103,old cars,Panel van,oldest people,0.0,0.0,0
298,0.53075475,2.0511572,oldest cars,Hardtop,oldest people,0.0,0.0,0
299,0.2351378,0.85951316,oldest cars,Utility,oldest people,0.0,0.0,0
300,0.7419317,1.1769495,oldest cars,Sedan,older work. people,0.0,0.0,0
301,0.54393905,1.3208666,oldest cars,Hardtop,working people,0.0,0.0,0
302,0.6700016,1.1903123,oldest cars,Station wagon,older work. people,0.0,0.0,0
303,0.50838244,1.2380953,young cars,Panel van,older work. people,0.0,0.0,0
304,0.7916224,1.0517492,young cars,Hatchback,working people,0.0,0.0,0
305,0.31383598,1.329263,oldest cars,Hardtop,older work. people,0.0,0.0,0
306,0.3657053,1.9519665,old cars,Station wagon,working people,0.0,0.0,0
307,0.8197187,1.2453519,old cars,Hatchback,older work. people,1.0,3968.2898,1
308,0.64425236,1.116474,young cars,Sedan,older work. people,0.0,0.0,0
309,0.14172256,1.7998322,oldest cars,Utility,working people,0.0,0.0,0
310,0.63262266,2.055161,young cars,Panel van,old people,0.0,0.0,0
311,0.65201974,1.8473569,young cars,Utility,working people,0.0,0.0,0
312,0.34333175,1.2900652,oldest cars,Station wagon,old people,0.0,0.0,0
313,0.35647374,1.9759994,young cars,Truck,oldest people,0.0,0.0,0
314,0.6736995,2.2686422,oldest cars,Sedan,oldest people,0.0,0.0,0
315,0.25344935,1.5089028,young cars,Hardtop,old people,0.0,0.0,0
316,0.344821,1.2005126,oldest cars,Utility,older work. people,0.0,0.0,0
317,0.63945615,1.4926752,young cars,Station wagon,oldest people,0.0,0.0,0
318,0.57037187,1.776484,oldest cars,Utility,older work. people,0.0,0.0,0
319,0.24139564,1.5560468,old cars,Truck,working people,0.0,0.0,0
320,0.4824687,1.0655875,oldest cars,Hardtop,working people,0.0,0.0,0
321,0.31125715,2.0063093,old cars,Utility,older work. people,0.0,0.0,0
322,0.10445815,1.5545174,young cars,Hardtop,working people,0.0,0.0,0
323,0.30502504,1.636363,old cars,Hardtop,older work. people,0.0,0.0,0
324,0.34175998,1.9463536,oldest cars,Sedan,older work. people,0.0,0.0,0
325,0.08140603,1.8769779,young cars,Hardtop,old people,0.0,0.0,0
326,0.47257748,2.5513449,young cars,Station wagon,oldest people,1.0,383.3089,1
327,0.6413593,1.7839805,young cars,Truck,working people,0.0,0.0,0
328,0.50477546,2.3541996,oldest cars,Hardtop,older work. people,0.0,0.0,0
329,0.7778077,1.0535703,young cars,Hatchback,older work. people,0.0,0.0,0
330,0.31979537,1.432147,young cars,Utility,older work. people,0.0,0.0,0
331,0.42799687,1.9163592,oldest cars,Panel van,old people,0.0,0.0,0
332,0.26628196,3.0625997,young cars,Sedan,older work. people,0.0,0.0,0
333,0.8317858,1.5376371,young cars,Hardtop,old people,0.0,0.0,0
334,0.76592886,1.8602581,young cars,Utility,older work. people,0.0,0.0,0
335,0.2607078,1.3062869,oldest cars,Utility,older work. people,0.0,0.0,0
336,0.73104924,1.1983335,young cars,Utility,old people,0.0,0.0,0
337,0.47655535,1.2965088,oldest cars,Utility,older work. people,0.0,0.0,0
338,0.21961318,3.267349,young cars,Station wagon,oldest people,0.0,0.0,0
339,0.5021119,2.4047318,old cars,Station wagon,oldest people,0.0,0.0,0
340,0.627817,1.3113806,young cars,Utility,working people,0.0,0.0,0
341,0.14790303,1.9806926,young cars,Hardtop,oldest people,0.0,0.0,0
342,0.41206783,1.8580645,young cars,Coupe,older work. people,0.0,0.0,0
343,0.22313091,1.337132,young cars,Panel van,older work. people,0.0,0.0,0
344,0.21740317,1.2451446,oldest cars,Panel van,old people,0.0,0.0,0
345,0.77883714,3.81847,youngest cars,Utility,oldest people,0.0,0.0,0
346,0.7090794,1.0874898,oldest cars,Station wagon,old people,0.0,0.0,0
347,0.2953477,1.7281553,young cars,Sedan,working people,0.0,0.0,0
348,0.4087853,2.2199013,oldest cars,Station wagon,older work. people,0.0,0.0,0
349,0.47604862,1.5922116,young cars,Panel van,young people,0.0,0.0,0
350,0.4143712,2.2670527,youngest cars,Truck,oldest people,0.0,0.0,0
351,0.27826548,2.5796735,oldest cars,Coupe,working people,0.0,0.0,0
352,0.33978057,1.1221701,oldest cars,Hardtop,oldest people,0.0,0.0,0
353,0.49187055,1.3157945,young cars,Sedan,oldest people,0.0,0.0,0
354,0.47842064,2.1771784,old cars,Station wagon,old people,0.0,0.0,0
355,0.46172577,1.1883132,oldest cars,Hardtop,old people,0.0,0.0,0
356,0.24328706,2.8192463,young cars,Station wagon,older work. people,0.0,0.0,0
357,0.41343397,1.8864864,young cars,Sedan,oldest people,0.0,0.0,0
358,0.6366775,1.7627546,oldest cars,Station wagon,working people,1.0,3881.881,1
359,0.9992538,1.3541741,young cars,Sedan,older work. people,0.0,0.0,0
360,0.71673465,1.8819476,oldest cars,Station wagon,working people,0.0,0.0,0
361,0.79542744,1.5275079,young cars,Utility,working people,0.0,0.0,0
362,0.80294585,2.0923424,old cars,Utility,working people,0.0,0.0,0
363,0.75269115,1.072375,oldest cars,Sedan,oldest people,0.0,0.0,0
