,OwnerAge,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
129,44.8899,2,3,15.028334,3,0.5925694,0.0,0.0,0
130,27.973448,3,4,10.180342,2,0.27415463,0.0,0.0,0
131,59.08654,4,2,16.669388,5,0.77970946,0.0,0.0,0
132,45.383797,3,2,16.822943,5,0.9475515,0.0,0.0,0
133,59.663734,3,3,16.237867,3,0.2548866,0.0,0.0,0
134,30.645615,2,2,9.179028,3,0.19649571,0.0,0.0,0
135,55.21881,3,4,16.673721,3,0.6060325,0.0,0.0,0
136,54.138977,4,2,11.486074,7,0.95922947,0.0,0.0,0
137,43.434902,3,3,10.296266,2,0.7279492,0.0,0.0,0
138,49.67328,2,5,5.962496,4,0.39019203,0.0,0.0,0
139,27.570835,2,2,8.6949625,3,0.3942838,0.0,0.0,0
140,51.830696,2,3,9.151599,6,0.92085063,0.0,0.0,0
141,37.509968,4,3,9.477533,2,0.6537122,0.0,0.0,0
142,34.516216,2,2,12.646138,4,0.8865566,0.0,0.0,0
143,47.577053,3,5,17.36204,3,0.8769418,0.0,0.0,0
144,42.539085,3,2,11.858321,5,0.9002083,0.0,0.0,0
145,42.649338,2,2,14.316238,4,0.84567255,0.0,0.0,0
146,31.218056,3,4,15.589939,1,0.7331277,0.0,0.0,0
147,33.39772,2,2,8.826558,5,0.5900641,0.0,0.0,0
148,50.46228,4,2,2.4554796,9,0.766545,0.0,0.0,0
149,39.827347,2,4,3.7457566,4,0.83687234,0.0,0.0,0
150,37.824276,2,2,16.80111,4,0.93942916,0.0,0.0,0
151,35.67188,3,3,7.6793566,3,0.30918297,0.0,0.0,0
152,36.122242,3,2,5.0399375,3,0.7562401,0.0,0.0,0
153,40.836533,2,3,3.358508,5,0.9196838,0.0,0.0,0
154,42.06838,3,4,16.186827,5,0.9795442,0.0,0.0,0
155,27.184933,2,3,15.795364,2,0.34432518,0.0,0.0,0
156,33.769653,2,5,17.027645,2,0.7844804,0.0,0.0,0
157,32.45312,4,2,12.062278,3,0.6693171,0.0,0.0,0
158,52.69384,3,3,13.606032,4,0.8201493,0.0,0.0,0
159,26.295671,1,3,6.9934654,4,0.52888733,0.0,0.0,0
160,41.321865,2,3,13.760257,3,0.19115993,0.0,0.0,0
161,42.84512,3,3,7.668935,6,0.9917581,0.0,0.0,0
162,33.72058,2,2,14.79777,4,0.4243764,0.0,0.0,0
163,41.95172,2,5,14.311525,6,0.9757463,0.0,0.0,0
164,49.0183,2,4,14.055145,3,0.72572625,0.0,0.0,0
165,51.824196,3,4,6.1118,4,0.61783653,0.0,0.0,0
166,24.912304,3,5,9.676514,2,0.7123602,0.0,0.0,0
167,30.618671,3,5,9.653881,3,0.89674544,0.0,0.0,0
168,40.952072,3,7,10.875811,6,0.81856704,0.0,0.0,0
169,51.650326,3,2,7.969488,7,0.9386394,0.0,0.0,0
170,37.304436,3,3,16.839169,1,0.65414697,0.0,0.0,0
171,47.432392,2,4,14.802027,4,0.709692,0.0,0.0,0
172,28.595127,5,2,11.260146,5,0.8698468,0.0,0.0,0
173,44.12111,3,4,3.6130137,5,0.89255506,0.0,0.0,0
174,23.909096,2,2,5.2681074,3,0.7734801,0.0,0.0,0
175,35.54417,3,2,6.6641073,3,0.34388855,0.0,0.0,0
176,48.26214,4,3,11.016944,3,0.30342966,0.0,0.0,0
177,51.727577,4,3,7.2954874,3,0.34189773,0.0,0.0,0
178,56.58822,4,2,10.789557,4,0.45567742,0.0,0.0,0
179,46.708797,3,3,7.5606494,5,0.93304867,0.0,0.0,0
180,32.29823,2,2,5.2569685,3,0.27082118,0.0,0.0,0
181,54.723328,4,3,7.271533,5,0.86017025,0.0,0.0,0
182,25.089327,4,6,6.347898,3,0.2430203,0.0,0.0,0
183,52.18254,4,2,9.723534,5,0.82777685,0.0,0.0,0
184,39.249695,3,2,12.243096,3,0.67859906,0.0,0.0,0
185,48.71412,4,2,2.8072357,5,0.8390937,0.0,0.0,0
186,48.87688,4,3,17.301424,3,0.93686485,0.0,0.0,0
187,49.21092,3,5,18.041595,3,0.95242417,0.0,0.0,0
188,51.560677,4,3,12.333696,6,0.8985886,0.0,0.0,0
189,40.678925,4,2,11.378705,3,0.26072013,0.0,0.0,0
190,24.73282,3,6,3.4951053,4,0.70933664,0.0,0.0,0
191,32.548725,3,3,10.918824,2,0.40751588,0.0,0.0,0
192,47.145256,3,2,9.375708,5,0.8423412,0.0,0.0,0
193,43.24971,3,2,17.338802,2,0.88564676,0.0,0.0,0
194,44.023064,4,4,16.198872,2,0.898518,0.0,0.0,0
195,42.59546,4,2,15.367794,2,0.45152867,0.0,0.0,0
196,25.295324,2,2,7.466464,4,0.57871306,0.0,0.0,0
197,39.632767,2,4,7.7356653,6,0.99629784,0.0,0.0,0
198,50.47884,3,5,10.882124,5,0.8396022,0.0,0.0,0
199,58.442226,2,2,19.78933,4,0.68301004,0.0,0.0,0
200,41.676117,4,2,8.069101,3,0.85117596,0.0,0.0,0
201,38.214687,2,3,15.159388,3,0.8949527,0.0,0.0,0
202,52.625164,2,5,17.778893,4,0.6884635,0.0,0.0,0
203,36.610306,3,3,16.351324,2,0.7180845,0.0,0.0,0
204,34.7105,3,2,15.742163,2,0.9142816,0.0,0.0,0
205,22.057995,3,3,14.117847,1,0.32015863,0.0,0.0,0
206,49.832546,4,2,9.506681,6,0.811386,0.0,0.0,0
207,41.284145,4,4,16.32929,5,0.9918762,0.0,0.0,0
208,51.129517,5,3,16.220444,3,0.8135497,0.0,0.0,0
209,43.89161,2,2,17.603909,7,0.93585306,0.0,0.0,0
210,37.548653,2,3,13.613777,2,0.40725058,0.0,0.0,0
211,41.847908,3,5,3.9639273,4,0.2952165,0.0,0.0,0
212,28.159916,2,3,12.721859,3,0.8904431,0.0,0.0,0
213,42.595604,2,2,13.180625,7,0.9494706,0.0,0.0,0
214,33.32175,3,2,10.896168,2,0.6974941,0.0,0.0,0
215,44.28197,2,3,14.066051,7,0.9523605,0.0,0.0,0
216,37.43983,4,3,7.9324465,3,0.049210608,0.0,0.0,0
217,40.320507,3,5,13.499553,6,0.9748994,0.0,0.0,0
218,31.455786,2,5,11.954259,4,0.95074135,0.0,0.0,0
219,38.81431,4,6,16.330229,3,0.9202176,0.0,0.0,0
220,27.485878,3,2,13.105273,2,0.28348884,0.0,0.0,0
221,29.91753,2,5,8.772443,2,0.25121194,0.0,0.0,0
222,31.45411,4,5,5.1944914,3,0.7187011,0.0,0.0,0
223,44.67067,4,3,15.989287,3,0.95406234,0.0,0.0,0
224,31.391172,3,4,4.955367,3,0.93794644,0.0,0.0,0
225,46.78815,3,3,8.54233,3,0.87715125,0.0,0.0,0
226,50.50904,4,2,8.296456,6,0.89534426,0.0,0.0,0
227,39.940716,3,2,12.035845,7,0.935971,0.0,0.0,0
228,25.883179,3,3,4.401271,2,0.1759336,0.0,0.0,0
229,42.815212,4,5,17.323025,5,0.96427214,0.0,0.0,0
230,41.37741,4,2,7.7250166,3,0.6204733,0.0,0.0,0
231,30.042934,4,5,10.146439,3,0.29574203,0.0,0.0,0
232,48.977486,2,3,5.1421027,4,0.7526178,0.0,0.0,0
233,49.216652,4,4,15.199519,2,0.6998202,0.0,0.0,0
234,58.941147,3,2,9.4247875,6,0.5744819,0.0,0.0,0
235,54.376186,4,5,15.687185,4,0.60163283,0.0,0.0,0
236,45.813457,2,3,10.981982,3,0.6886576,0.0,0.0,0
237,35.272305,3,2,6.5911684,4,0.9056522,0.0,0.0,0
238,57.5729,3,3,13.23772,7,0.94449925,0.0,0.0,0
239,24.836584,5,7,16.55891,3,0.5755257,0.0,0.0,0
240,47.663074,4,5,6.6674347,4,0.4360879,0.0,0.0,0
241,41.891956,1,2,7.810155,8,0.85786754,0.0,0.0,0
242,54.954334,3,3,17.993912,3,0.87083435,0.0,0.0,0
243,26.558475,3,2,8.276892,4,0.6267048,1.0,23610.64,1
244,33.915855,2,3,17.460735,1,0.4900456,0.0,0.0,0
245,41.53287,3,2,14.976185,5,0.98056936,0.0,0.0,0
246,41.424587,3,5,6.1128526,3,0.5401171,0.0,0.0,0
247,46.437943,5,2,14.138508,6,0.9347169,0.0,0.0,0
248,30.91603,3,6,16.350657,3,0.6617057,0.0,0.0,0
249,49.33798,2,4,6.328414,6,0.9598007,0.0,0.0,0
250,52.65149,4,3,15.071315,4,0.827104,0.0,0.0,0
251,37.963753,2,2,10.939017,3,0.449061,0.0,0.0,0
252,46.932564,3,5,11.070631,4,0.797712,0.0,0.0,0
253,31.95062,2,2,1.529665,6,0.35976645,0.0,0.0,0
254,53.66571,3,5,13.502886,4,0.60757214,0.0,0.0,0
255,46.452995,3,4,8.290173,3,0.5118348,0.0,0.0,0
256,23.253977,3,2,7.2392426,3,0.16522169,0.0,0.0,0
257,40.913784,3,2,15.350086,5,0.93305796,0.0,0.0,0
258,46.798332,3,2,5.569756,7,0.90455973,0.0,0.0,0
259,35.18303,2,5,16.365906,3,0.5336398,0.0,0.0,0
260,49.04571,2,5,17.999584,4,0.69902843,0.0,0.0,0
261,55.310806,2,3,13.055586,4,0.59153867,0.0,0.0,0
262,41.8914,2,3,7.380511,3,0.76542443,0.0,0.0,0
263,38.94801,2,4,10.002505,3,0.6063503,0.0,0.0,0
264,50.78635,4,4,16.59022,5,0.9550221,0.0,0.0,0
265,47.517696,3,2,15.686884,4,0.7070167,0.0,0.0,0
266,37.815445,5,2,8.5111,4,0.07831085,0.0,0.0,0
267,42.189068,3,3,11.585791,4,0.9299484,0.0,0.0,0
268,37.37122,3,2,14.663263,3,0.5381155,0.0,0.0,0
269,48.132164,5,5,18.043694,2,0.76466227,0.0,0.0,0
270,20.600298,3,1,13.627964,4,0.62271255,1.0,11033.082,1
271,54.480865,4,2,8.238674,6,0.895923,0.0,0.0,0
272,35.418736,1,2,9.345651,4,0.30486783,0.0,0.0,0
273,35.57315,2,4,11.906162,2,0.39247754,0.0,0.0,0
274,33.432327,2,4,11.584336,3,0.5191694,0.0,0.0,0
275,39.75468,3,4,17.409365,5,1.0,0.0,0.0,0
276,50.85823,3,2,10.372435,4,0.41184413,0.0,0.0,0
277,42.216225,2,3,17.310764,3,0.9362961,0.0,0.0,0
278,59.330925,3,5,16.756866,5,0.8597478,0.0,0.0,0
279,40.85197,3,3,13.385802,2,0.6017896,0.0,0.0,0
280,47.774452,4,4,7.521414,3,0.5496597,0.0,0.0,0
281,51.088524,4,3,4.8338666,4,0.7002187,0.0,0.0,0
282,35.046818,3,3,15.838329,1,0.4691732,0.0,0.0,0
283,42.779972,3,2,10.296603,6,0.8663451,0.0,0.0,0
284,26.145073,4,2,4.972447,3,0.2174007,0.0,0.0,0
285,32.585026,2,3,15.30275,3,0.5794008,0.0,0.0,0
286,40.082058,3,5,10.315669,3,0.49053615,0.0,0.0,0
287,41.085262,2,2,13.662732,6,0.95201683,0.0,0.0,0
288,59.584835,2,3,7.0478253,6,0.5434613,0.0,0.0,0
289,44.582783,3,6,18.071787,3,0.7340527,0.0,0.0,0
290,50.529816,3,4,16.681543,3,0.85795456,0.0,0.0,0
291,34.93714,3,2,16.348858,4,0.8727147,0.0,0.0,0
292,43.092262,3,2,15.611058,5,0.9332528,0.0,0.0,0
293,49.554512,2,3,11.424426,6,0.89779174,0.0,0.0,0
294,24.74196,1,6,7.653446,5,0.7829504,0.0,0.0,0
295,39.944614,2,4,14.146285,3,0.84597504,0.0,0.0,0
296,32.804703,3,6,16.621384,5,0.92753434,0.0,0.0,0
297,44.473995,4,3,11.730264,6,0.9589343,0.0,0.0,0
298,25.662704,2,4,7.9703426,2,0.8096567,0.0,0.0,0
299,41.886494,3,2,16.876087,2,0.94577694,0.0,0.0,0
300,38.27215,2,3,16.046642,3,0.72736293,0.0,0.0,0
301,52.206894,2,4,9.197605,5,0.7050495,0.0,0.0,0
302,51.973923,3,2,3.453217,5,0.71457,0.0,0.0,0
303,45.903004,3,5,5.9544725,4,0.3137797,0.0,0.0,0
304,41.38205,3,4,9.499486,3,0.46135414,0.0,0.0,0
305,50.140163,3,3,5.627469,6,0.97384346,0.0,0.0,0
306,26.742172,3,3,15.008562,1,0.784238,0.0,0.0,0
307,39.254074,3,2,6.637764,3,0.62439525,0.0,0.0,0
308,40.601288,4,3,15.367191,2,0.2283889,0.0,0.0,0
309,32.09166,3,5,4.4313574,4,0.8761591,0.0,0.0,0
310,34.943,3,7,10.837538,7,0.84536624,0.0,0.0,0
311,38.000687,5,4,14.985313,2,0.7805452,0.0,0.0,0
312,28.27958,2,2,5.327063,3,0.58537686,0.0,0.0,0
313,41.783848,2,4,16.387287,5,0.96623355,0.0,0.0,0
314,43.657402,2,2,15.470701,5,0.8986512,0.0,0.0,0
315,48.320526,4,2,8.241192,5,0.8689434,0.0,0.0,0
316,40.84621,2,3,14.141397,4,0.9057714,0.0,0.0,0
317,37.25882,4,2,7.7652955,6,1.0,0.0,0.0,0
318,40.935978,5,3,8.015255,7,0.9559219,0.0,0.0,0
319,53.881195,6,4,14.192238,8,0.8833655,0.0,0.0,0
320,40.92837,2,5,13.767929,3,0.74504983,0.0,0.0,0
321,44.68164,3,2,15.754793,3,0.90111077,0.0,0.0,0
322,39.443333,3,3,6.0015755,3,0.22577193,0.0,0.0,0
323,34.107136,5,2,12.23693,3,0.46208408,0.0,0.0,0
324,42.95923,3,2,13.5097065,4,0.64140654,0.0,0.0,0
325,25.661995,2,2,4.7303405,3,0.3412203,0.0,0.0,0
326,39.543106,4,2,14.923799,3,0.26396397,0.0,0.0,0
327,51.956352,3,2,10.270446,5,0.6856338,0.0,0.0,0
328,23.175613,2,3,7.680599,2,0.39729822,0.0,0.0,0
329,48.3183,3,6,8.301247,8,0.84872127,0.0,0.0,0
330,47.12082,2,3,6.8812976,4,0.7921463,0.0,0.0,0
331,33.683647,2,6,3.4764323,4,0.69794595,0.0,0.0,0
332,53.31173,3,4,8.986707,5,0.8953011,0.0,0.0,0
333,42.69522,4,3,16.111374,3,0.95134556,0.0,0.0,0
334,25.449627,2,2,9.140862,4,0.37763062,0.0,0.0,0
335,47.15522,2,2,12.545975,4,0.36504862,0.0,0.0,0
336,26.927147,3,1,8.977797,5,0.5845633,0.0,0.0,0
337,34.92163,2,2,12.922551,4,0.5732854,0.0,0.0,0
338,51.60486,3,3,5.806771,5,0.90958965,0.0,0.0,0
339,31.570183,2,2,2.4356127,5,0.26854756,0.0,0.0,0
340,53.258087,3,3,16.501148,3,0.41047463,0.0,0.0,0
341,41.82462,3,2,2.2465887,5,0.46112537,0.0,0.0,0
342,33.730907,3,6,7.6383057,3,0.6939059,0.0,0.0,0
343,38.703175,3,3,17.491646,1,0.8820793,0.0,0.0,0
344,46.35943,2,3,11.928451,4,0.9045509,0.0,0.0,0
345,32.665546,3,6,4.197713,4,0.7062819,0.0,0.0,0
346,28.629316,2,2,9.020284,4,0.74744946,0.0,0.0,0
347,24.149279,3,2,8.956415,3,0.19414622,0.0,0.0,0
348,51.554737,3,4,2.8504553,4,0.4580946,0.0,0.0,0
349,48.747795,3,2,8.812995,4,0.7042419,0.0,0.0,0
350,46.35843,2,4,17.37472,3,0.7302812,0.0,0.0,0
351,48.22135,5,2,8.039545,4,0.44336203,0.0,0.0,0
352,52.866184,3,3,14.193086,3,0.61271125,0.0,0.0,0
353,42.5424,3,1,16.82331,6,0.79600465,0.0,0.0,0
354,27.706263,3,2,8.768984,3,0.8202211,0.0,0.0,0
355,27.099445,4,3,4.203435,3,0.8939814,0.0,0.0,0
356,42.625263,4,2,16.315315,2,0.37125537,0.0,0.0,0
357,39.95986,2,3,4.090693,4,0.26421055,0.0,0.0,0
358,47.24156,4,2,14.826031,4,0.87128526,0.0,0.0,0
359,42.4531,4,2,8.856409,3,0.8829608,0.0,0.0,0
360,31.376362,4,3,16.891582,1,0.27365956,0.0,0.0,0
361,41.01541,3,4,13.561573,2,0.8935596,0.0,0.0,0
362,56.85138,3,2,12.850509,5,0.52239615,0.0,0.0,0
363,48.497902,3,4,12.3954935,3,0.89027643,0.0,0.0,0
364,55.401657,3,4,9.570894,5,0.7156416,0.0,0.0,0
365,38.81911,3,2,6.864304,4,0.84404844,0.0,0.0,0
366,42.48138,2,5,5.312018,4,0.8264364,0.0,0.0,0
367,54.425594,3,3,14.115888,5,0.8381508,0.0,0.0,0
368,30.71495,3,5,13.131935,2,0.5768793,0.0,0.0,0
369,27.009235,3,5,10.370688,2,0.45340598,0.0,0.0,0
370,40.819786,2,1,18.057575,9,0.78597116,0.0,0.0,0
371,50.473656,3,3,5.9783354,5,0.9161501,0.0,0.0,0
372,40.28128,3,3,16.486847,6,1.0,0.0,0.0,0
373,41.643433,2,2,14.716518,5,0.8805884,0.0,0.0,0
374,41.36026,3,2,5.6238427,3,0.6869058,0.0,0.0,0
375,35.742737,2,2,7.6695886,3,0.16492087,0.0,0.0,0
376,28.035973,3,2,11.699295,3,0.7623546,0.0,0.0,0
377,33.708553,2,4,5.7747645,3,0.6631013,0.0,0.0,0
378,39.669075,4,6,17.994408,2,0.55820525,0.0,0.0,0
379,29.559563,3,4,16.219057,2,0.04548502,0.0,0.0,0
380,53.45108,4,5,1.4184341,6,0.49331474,0.0,0.0,0
381,39.327362,4,5,9.812233,3,0.5028287,0.0,0.0,0
382,37.55624,3,6,8.66007,5,0.16267711,0.0,0.0,0
383,39.90041,2,2,15.765095,4,0.8751532,0.0,0.0,0
384,32.746155,5,5,12.475857,2,0.7128768,0.0,0.0,0
385,42.764095,1,2,17.025692,5,0.8538358,0.0,0.0,0
386,21.851301,4,3,8.672429,1,0.7757797,0.0,0.0,0
387,46.766052,2,5,16.544476,5,0.8522029,0.0,0.0,0
388,42.304096,4,2,8.273114,4,0.85847515,0.0,0.0,0
389,44.459152,4,3,14.179783,2,0.71492857,0.0,0.0,0
390,40.780468,3,2,5.802509,3,0.5528149,0.0,0.0,0
391,41.053886,3,3,15.387791,2,0.4016973,0.0,0.0,0
392,43.903748,2,4,9.191388,5,0.9327542,0.0,0.0,0
393,38.09913,4,4,10.446614,2,0.30047387,0.0,0.0,0
394,46.541264,5,5,15.332017,5,0.86222845,0.0,0.0,0
395,42.360985,4,4,11.276374,2,0.6321371,0.0,0.0,0
396,25.466389,3,5,10.540104,2,0.59262335,0.0,0.0,0
397,44.562096,2,2,14.404287,7,0.9587104,0.0,0.0,0
398,27.86752,5,2,4.081447,2,0.82555103,0.0,0.0,0
399,33.24916,3,3,6.524105,4,0.80302846,1.0,9975.388,1
400,32.23796,3,6,9.405762,3,0.17756975,0.0,0.0,0
401,54.237988,3,4,13.156194,7,0.9602216,0.0,0.0,0
402,49.082207,3,2,5.5377893,4,0.8535229,0.0,0.0,0
403,44.093575,2,5,9.074907,5,0.7127042,0.0,0.0,0
404,24.658356,2,3,12.658535,2,0.9007527,0.0,0.0,0
405,56.371628,4,3,4.028196,7,0.8834506,0.0,0.0,0
406,49.944347,1,2,8.461568,5,0.5608835,0.0,0.0,0
