,Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimNb,ClaimAmount,ClaimOcc
213,0.73270094,1.5560415,2,2,0,2,0.0,0.0,0
214,0.5471047,2.3542533,2,3,1,4,0.0,0.0,0
215,0.7466574,1.2888337,1,3,1,5,1.0,6869.9897,1
216,0.6323,1.5628853,2,6,1,4,0.0,0.0,0
217,0.9665531,1.2936263,2,2,1,4,0.0,0.0,0
218,0.43189073,2.2423503,4,2,0,4,0.0,0.0,0
219,0.48255047,1.9285821,2,2,1,3,0.0,0.0,0
220,0.68784857,2.8051472,4,1,1,4,0.0,0.0,0
221,0.28011453,1.8685589,3,2,1,2,0.0,0.0,0
222,0.6751333,1.5107942,1,6,1,2,0.0,0.0,0
223,0.9390006,1.5415072,2,4,1,3,0.0,0.0,0
224,0.71201974,1.5936581,2,4,0,3,1.0,768.52057,1
225,0.41142303,1.6077842,1,4,0,3,0.0,0.0,0
226,0.43851835,1.4862636,1,3,0,7,0.0,0.0,0
227,0.5208458,1.4641391,3,3,1,2,0.0,0.0,0
228,0.46313566,2.7272894,4,3,1,3,0.0,0.0,0
229,0.38898766,1.6496466,2,4,1,1,0.0,0.0,0
230,0.67700374,1.2173421,3,1,1,3,0.0,0.0,0
231,0.5086012,1.4646616,3,2,0,2,0.0,0.0,0
232,0.7925333,1.5424691,2,3,0,3,0.0,0.0,0
233,0.6384815,2.770175,4,2,1,3,0.0,0.0,0
234,0.7227997,1.6951878,3,7,1,3,0.0,0.0,0
235,0.80134916,1.6363342,3,4,1,3,0.0,0.0,0
236,0.38330936,4.2007737,3,3,1,5,0.0,0.0,0
237,0.8417189,1.8160347,1,5,0,2,0.0,0.0,0
238,0.45998374,1.7652102,1,5,0,2,0.0,0.0,0
239,0.18464178,1.3497317,2,2,0,4,0.0,0.0,0
240,0.34363955,3.2292461,3,4,1,3,0.0,0.0,0
241,0.74500155,1.2941799,3,6,0,2,0.0,0.0,0
242,0.0996089,1.5829667,3,4,0,2,0.0,0.0,0
243,0.19942114,1.7137898,1,4,0,3,0.0,0.0,0
244,0.64698136,1.2671614,1,2,0,4,1.0,2791.0364,1
245,0.62349826,1.5621411,1,5,0,6,0.0,0.0,0
246,0.76208156,1.2155523,2,1,0,2,0.0,0.0,0
247,0.6023994,1.6148348,1,5,0,4,0.0,0.0,0
248,0.54678833,1.4735553,2,4,0,3,0.0,0.0,0
249,0.635839,1.2995785,3,6,1,3,0.0,0.0,0
250,0.700128,1.6684573,1,5,0,2,0.0,0.0,0
251,0.49563587,1.3693011,3,5,0,2,0.0,0.0,0
252,0.48620078,1.504814,1,2,1,5,0.0,0.0,0
253,0.81936467,1.603348,2,4,1,4,0.0,0.0,0
254,0.75570357,1.4394859,2,4,1,4,0.0,0.0,0
255,0.6121669,1.3470194,3,4,1,3,0.0,0.0,0
256,0.6484963,3.7651536,4,4,1,3,0.0,0.0,0
257,0.28765863,1.2437842,3,6,0,4,0.0,0.0,0
258,0.3893335,1.5597457,1,5,0,3,0.0,0.0,0
259,0.119956076,1.4873769,3,6,1,6,0.0,0.0,0
260,0.72912264,1.6122525,1,6,1,5,0.0,0.0,0
261,0.18150863,4.128726,4,2,1,1,0.0,0.0,0
262,0.6407097,1.2812748,2,1,0,4,0.0,0.0,0
263,0.6426983,1.6750187,2,4,1,4,1.0,556.6992,1
264,0.53724355,1.4568474,2,2,0,4,0.0,0.0,0
265,0.4318024,1.3986638,3,3,0,5,0.0,0.0,0
266,0.24302632,1.4307331,2,4,1,3,0.0,0.0,0
267,0.64099014,1.5077431,2,4,0,2,0.0,0.0,0
268,0.507463,1.4334741,2,5,1,6,0.0,0.0,0
269,0.57845896,1.8138081,3,2,1,1,0.0,0.0,0
270,0.1371628,1.9145758,3,3,0,3,0.0,0.0,0
271,0.78602743,1.6253827,1,2,0,4,0.0,0.0,0
272,0.5246415,8.635424,4,4,1,3,0.0,0.0,0
273,0.67266196,1.5153105,2,4,0,4,0.0,0.0,0
274,0.534291,2.160165,1,6,1,2,1.0,450.30023,1
275,0.4965214,1.7091047,1,3,0,4,0.0,0.0,0
276,0.26849324,1.4895952,3,2,0,3,0.0,0.0,0
277,0.15606183,2.8173184,3,3,1,2,0.0,0.0,0
278,0.3076513,2.1964788,3,2,1,3,0.0,0.0,0
279,0.35004622,1.4960029,2,4,1,1,0.0,0.0,0
280,0.15194106,1.4911754,1,5,0,4,0.0,0.0,0
281,0.43377724,1.356096,2,6,0,4,0.0,0.0,0
282,0.61377215,3.338191,4,2,0,5,0.0,0.0,0
283,0.55324984,4.345902,4,3,1,3,1.0,732.127,1
284,0.19806579,1.5839646,4,1,0,3,0.0,0.0,0
285,0.46503183,1.1412408,2,3,0,4,1.0,5090.3154,1
286,0.43120626,1.4888799,3,4,1,4,0.0,0.0,0
287,0.5455938,1.5029148,2,3,0,3,0.0,0.0,0
288,0.68471,2.2592387,2,3,1,3,0.0,0.0,0
289,0.38378054,1.4702189,2,2,0,4,0.0,0.0,0
290,0.46738628,1.4716642,3,2,0,1,0.0,0.0,0
291,0.35478687,2.6174471,4,2,1,1,0.0,0.0,0
292,0.471509,1.8816599,1,5,1,3,0.0,0.0,0
293,0.24120997,1.5500809,2,3,0,2,0.0,0.0,0
294,0.61584157,1.7540176,2,2,1,5,0.0,0.0,0
295,0.29324153,2.4636104,4,3,0,1,0.0,0.0,0
296,0.60964847,1.8357815,3,3,0,5,1.0,3545.8933,1
297,0.8465185,1.4693437,2,6,0,5,0.0,0.0,0
298,0.34356868,1.4247456,3,4,1,2,0.0,0.0,0
299,0.8756199,1.6503707,2,4,0,3,0.0,0.0,0
300,0.72423506,1.8695012,3,5,1,2,0.0,0.0,0
301,0.41908866,1.4239283,3,4,0,2,0.0,0.0,0
302,0.7977345,1.4766991,3,4,1,3,0.0,0.0,0
303,0.8081337,1.3068119,3,6,0,4,0.0,0.0,0
304,0.6241542,2.4094558,4,1,0,3,0.0,0.0,0
305,0.5985731,1.5216981,2,4,0,3,0.0,0.0,0
306,0.28631878,1.3807065,2,3,0,4,0.0,0.0,0
307,0.74565053,2.1158662,4,4,0,3,2.0,5770.9424,1
308,0.9607021,1.5471728,3,6,0,4,0.0,0.0,0
309,0.34350678,1.6880906,1,3,0,2,0.0,0.0,0
310,0.18127364,2.0285435,4,4,0,3,0.0,0.0,0
311,0.2807169,1.3924613,4,2,0,3,0.0,0.0,0
312,0.4273739,1.4709074,2,3,0,2,0.0,0.0,0
313,0.24577187,1.392911,2,6,1,4,0.0,0.0,0
314,0.27409422,1.7269094,3,6,1,2,0.0,0.0,0
315,0.30842274,1.4776537,2,4,0,3,0.0,0.0,0
316,0.7617903,1.5175904,1,2,1,3,0.0,0.0,0
317,0.5310282,1.5367026,3,2,1,3,0.0,0.0,0
318,0.5341108,1.5549804,2,2,1,2,0.0,0.0,0
319,0.29083854,1.2730787,2,7,0,4,0.0,0.0,0
320,0.74233174,1.3745725,3,5,0,2,0.0,0.0,0
321,0.36235273,1.3187613,2,2,0,5,0.0,0.0,0
322,0.32264587,1.699199,1,5,0,3,0.0,0.0,0
323,0.54278576,1.4653597,2,4,0,5,0.0,0.0,0
324,0.33775535,1.4304131,2,6,1,3,0.0,0.0,0
325,0.18187472,1.739873,1,5,0,3,0.0,0.0,0
326,0.38361448,1.3950145,2,2,0,5,1.0,647.4509,1
327,0.20800006,1.6553562,3,7,1,3,0.0,0.0,0
328,0.34713554,1.6455667,2,4,1,2,0.0,0.0,0
329,0.7675012,1.8235323,4,1,1,4,0.0,0.0,0
330,0.69338083,1.5243914,2,3,0,4,0.0,0.0,0
331,0.18287092,1.4370677,3,5,0,2,0.0,0.0,0
332,0.1777271,1.5904719,1,6,1,4,0.0,0.0,0
333,0.33586234,4.2265487,4,4,1,2,0.0,0.0,0
334,0.42598432,2.3163955,3,2,1,3,0.0,0.0,0
335,0.6594362,1.5681906,1,2,0,3,0.0,0.0,0
336,0.66447276,2.90244,4,2,0,3,0.0,0.0,0
337,0.64494497,1.3217481,2,2,1,3,0.0,0.0,0
338,0.16060597,1.449753,1,2,0,4,0.0,0.0,0
339,0.20058346,1.3304403,3,2,1,5,0.0,0.0,0
340,0.6217976,1.5241404,3,2,0,3,0.0,0.0,0
341,0.24369244,1.6021897,1,5,0,4,0.0,0.0,0
342,0.2787691,1.5132923,2,8,1,4,0.0,0.0,0
343,0.71729547,1.5154277,1,5,0,5,0.0,0.0,0
344,0.35274214,1.4960545,2,6,0,2,0.0,0.0,0
345,0.28215662,2.3810139,3,2,1,1,0.0,0.0,0
346,0.60152394,2.150756,4,3,0,1,0.0,0.0,0
347,0.2183421,1.2891644,2,6,0,4,0.0,0.0,0
348,0.47356334,1.6679158,2,3,1,2,0.0,0.0,0
349,0.70578957,1.7719235,2,5,1,5,0.0,0.0,0
350,0.24188311,1.4221222,2,7,1,2,0.0,0.0,0
351,0.14196235,1.3253417,2,8,1,3,0.0,0.0,0
352,0.7294785,1.4997568,2,5,0,2,0.0,0.0,0
353,0.5337077,1.276561,3,6,0,4,0.0,0.0,0
354,0.18831846,1.495387,3,2,0,4,0.0,0.0,0
355,0.42292675,1.5085158,3,4,0,2,0.0,0.0,0
356,0.2628505,1.5540812,1,3,1,4,0.0,0.0,0
357,0.24270564,1.3214617,2,6,1,3,0.0,0.0,0
358,0.6732921,1.5958219,2,3,0,2,1.0,963.2807,1
359,0.61576504,8.048868,3,6,1,3,0.0,0.0,0
360,0.431769,1.7120064,3,3,1,1,0.0,0.0,0
361,0.4195643,2.7302547,4,2,1,3,0.0,0.0,0
362,0.180816,4.401962,4,2,0,5,0.0,0.0,0
363,0.76611775,1.7152001,3,5,1,2,0.0,0.0,0
364,0.7031391,1.5027348,2,4,0,4,0.0,0.0,0
365,0.1753265,3.4341168,4,2,0,3,0.0,0.0,0
366,0.59652805,1.61636,1,6,1,3,0.0,0.0,0
367,0.71262074,1.5291208,2,5,1,2,0.0,0.0,0
368,0.10887599,5.244461,4,5,0,2,0.0,0.0,0
369,0.5510696,1.0978229,2,1,0,4,0.0,0.0,0
370,0.7352798,1.4836211,2,2,0,1,0.0,0.0,0
371,0.16638017,1.4472511,3,3,1,5,0.0,0.0,0
372,0.55588365,1.8882054,3,4,1,3,0.0,0.0,0
373,0.59211385,1.382402,3,5,0,2,0.0,0.0,0
374,0.5899729,1.8094951,2,3,1,3,0.0,0.0,0
375,0.7850076,1.7519462,1,5,1,5,0.0,0.0,0
376,0.8780948,1.53299,1,6,0,1,0.0,0.0,0
377,0.72417325,1.4685214,3,2,1,5,0.0,0.0,0
378,0.58875114,1.4586319,2,4,0,4,0.0,0.0,0
379,0.28493178,0.9773969,3,1,0,4,0.0,0.0,0
380,0.6650045,1.9039242,3,3,0,4,1.0,885.6694,1
381,0.65530384,1.3815248,3,5,0,4,0.0,0.0,0
382,0.3244753,1.1675873,2,1,0,2,0.0,0.0,0
383,0.27471673,4.4546413,3,3,1,4,0.0,0.0,0
384,0.7726586,1.7013137,4,5,0,3,0.0,0.0,0
385,0.45402673,4.4072547,4,2,0,5,0.0,0.0,0
386,0.53533447,1.2972238,2,2,0,4,0.0,0.0,0
387,0.221463,2.7243962,3,3,1,3,0.0,0.0,0
388,0.46411592,1.3776462,2,6,1,3,0.0,0.0,0
389,0.643009,2.2092805,4,3,0,3,0.0,0.0,0
390,0.43582916,1.363754,2,6,1,4,0.0,0.0,0
391,0.48731643,1.2879779,2,2,0,2,1.0,1591.7565,1
392,0.7945032,1.9626844,3,6,1,4,0.0,0.0,0
393,0.60659426,1.3880633,2,2,0,5,0.0,0.0,0
394,0.68689656,4.197979,3,7,1,3,0.0,0.0,0
395,0.24607386,2.5078566,3,5,1,3,0.0,0.0,0
396,0.53010166,1.6438861,3,6,0,3,0.0,0.0,0
397,0.56075495,2.669356,3,2,1,2,0.0,0.0,0
398,0.48773813,1.6571293,2,2,1,4,0.0,0.0,0
399,0.24813867,4.726873,3,5,1,3,0.0,0.0,0
400,0.84447896,1.4566873,2,5,0,4,1.0,484.20557,1
401,0.46015355,1.590451,1,3,0,2,0.0,0.0,0
402,0.8028693,1.5941414,2,6,1,5,0.0,0.0,0
403,0.6790944,1.4232801,3,2,0,4,0.0,0.0,0
404,0.28195733,1.5278797,1,5,1,4,0.0,0.0,0
405,0.42751056,1.2564695,3,7,0,3,1.0,469.5843,1
406,0.30967563,1.3631899,3,5,1,3,0.0,0.0,0
407,0.6666726,1.462748,2,2,0,4,0.0,0.0,0
408,0.45622838,1.4566122,3,3,1,2,0.0,0.0,0
409,0.46809545,1.2084813,3,2,1,3,0.0,0.0,0
410,0.5334598,2.8303747,3,7,1,3,0.0,0.0,0
411,0.15754634,1.7027148,2,2,1,1,0.0,0.0,0
412,0.27889767,1.3899834,2,5,0,4,0.0,0.0,0
413,0.57741517,1.6283433,1,4,0,3,0.0,0.0,0
414,0.4327245,1.669946,3,5,1,5,0.0,0.0,0
415,0.3794899,5.8566723,4,3,1,2,0.0,0.0,0
416,0.68246984,1.7872428,2,4,1,4,2.0,9806.974,1
417,0.2177707,1.8350992,3,5,1,2,0.0,0.0,0
418,0.6128652,1.4211732,1,1,0,3,0.0,0.0,0
419,0.7077333,2.0012085,4,3,0,2,1.0,757.7491,1
420,0.20999828,1.494127,2,4,0,2,0.0,0.0,0
421,0.693617,1.4226077,3,2,0,3,0.0,0.0,0
422,0.46502948,1.3761121,2,6,1,4,0.0,0.0,0
423,0.28202397,1.4811759,2,3,0,3,0.0,0.0,0
424,0.75886345,1.4789683,2,2,1,5,0.0,0.0,0
425,0.5528387,1.6993226,1,3,1,5,1.0,751.62006,1
426,0.5619537,1.1998787,3,7,1,3,0.0,0.0,0
427,0.7144114,1.599723,2,3,0,2,0.0,0.0,0
428,0.25340217,1.68652,3,2,1,6,0.0,0.0,0
429,0.429829,1.5036652,2,3,0,4,0.0,0.0,0
430,0.4942295,1.2101135,1,3,0,1,1.0,3111.39,1
431,0.37874287,1.9920517,3,5,0,2,0.0,0.0,0
432,0.5651327,1.4055086,2,2,0,5,0.0,0.0,0
433,0.8066784,4.0993276,4,5,0,2,0.0,0.0,0
434,0.8032137,2.5592623,1,4,1,4,0.0,0.0,0
